text,label,source_url,date,platform,user,rating
These are a great compliment to my other Zebra accessories for my Jeep. They were just as I expected them to be.,0,,,difraud_product_reviews,,
"Coppa was delicious! Service was slow and shipping cost was more than the Coppa. As good as it was, it was not worth the extra cost of shipping. Will not order this again.",0,,,difraud_product_reviews,,
"When I drink coffee , it has to be a bold dark roast. I enjoy columbian and french roasts, but the Ethiopian has all the bold flavor without the bite that you find with the others. It is smooth, and rich, and wonderful.",0,,,difraud_product_reviews,,
"This clay is pliable and blends well with other colors. This is great entertainment for the young, old, and professional sculptor. Make everything from little critters, large dolls, bezels for stones, or anything a mind can conjure up. Great prices can be found on Amazon if your local craft store is too far away.",0,,,difraud_product_reviews,,
I made this purchase according to the photo that described this pair of sun glasses. The frames are much darker than depicted in the photo. They did arrive in a very timely manner and were well packaged.,0,,,difraud_product_reviews,,
It surprised me that when the resistance package arrived it didnt include the game as it said in the description,0,,,difraud_product_reviews,,
The box looks nice and is covered in soft leather. Problem is I have two watches with large faces and the slots are too close together to keep the watches from touching each other.,0,,,difraud_product_reviews,,
I love these. absolutely the best Z87 approved glasses I have worn. They turned out to be my everyday shades.,0,,,difraud_product_reviews,,
Get way to organize while traveling. I could fit so much in these bags!!! Beautiful purple color- just a perfect feminine touch,0,,,difraud_product_reviews,,
These far exceed my expectations they are well built packaged well and beautiful well worth the price.,0,,,difraud_product_reviews,,
"Great pan for a great price! I've only had it for a few weeks but it arrived wonderfully packed with no damages and has worked perfectly so far! Lightweight and easy to use, it's perfect for steaming veggies, heating up sauce, and so on!",0,,,difraud_product_reviews,,
Item came beautifully packaged. Looked good in performance. But both pendants were very fragile and broke but he end of the day after the girls got them. Not a good buy.,0,,,difraud_product_reviews,,
Arrived quickly... reasonably priced and perfect for sitting on the couch or chair watching tv or reading a book. Machine washable ... just extra good,0,,,difraud_product_reviews,,
I expected a more plush rug. I also expected it to be absorbent since it was 100% cotton but water ran right through it and left a puddle on the floor. Expected it to be machine washable but it said dry cleaning recommended. Sent it back.,0,,,difraud_product_reviews,,
"This is a must-have for those who want to have their baby always next to them during the day, irrespective of which part of the house they go to. This sleeper is very light and easy to carry around. It is also very low-maintenance and can be washed in a regular washer as often as needed. The sleeper is soft, comfortable, safe, and easy to use. A great product to have around.",0,,,difraud_product_reviews,,
Sturdy yet lightweight. Having the bass upright on a stand as opposed to lying on the floor lends itself to more practice. It met our needs perfectly.,0,,,difraud_product_reviews,,
"Warning: The photo is of a brown band. The headline and top description make no mention of the real color. Check the fine print buried half way down the page: ""Band Color:Black ""  (April 2015)",0,,,difraud_product_reviews,,
"Got this for my wife for her rings. It is small, cute, doesn't scratch the furniture, and does the job. Did I mention it's cute?",0,,,difraud_product_reviews,,
"I loaded this micro card into my tablet to download the digital copies of movies I've purchased. The speed is impressive, no dropouts, no hangups, no glitches so far. Wish I could say more, but I am no techno geek, just a regular consumer who tells it as she sees it. And this is a good card so far! The waterproof feature may come in handy in the future, but I do like that it is shock- and X-ray proof. Flawless so far, definitely recommended.",0,,,difraud_product_reviews,,
"Runs small, glad I ordered a half size larger, but still too narrow. Very hard and uncomfortable, not even comfortable enough to wear for a few hours, I had them on for 5 minutes and had to get them off! Picture looks super cute, but when you put them on, the ankle opening is so huge you have a huge gap in the front that looks terrible, and I don't even have skinny legs! Very disappointed. You get what you pay for I guess.",0,,,difraud_product_reviews,,
"I was playing Feeding Frenzy on line from Yahoo, and it ended up that the computer caught a virus from the sight. So, after cleaning up, I went to Amazon and bought the disc. It came with the extra bonuse of a Real Archade which had some fun games too.",0,,,difraud_product_reviews,,
"The material seems a little cheap - no idea what the material is for the actual scroll, and the plastic at top and bottom is thin - but once you have it on your wall, does it have to be super durable? It is very light weight and doesn't need more than pushpins to hold it up. The colors are vibrant and the picture is well detailed. My biggest suggestion is to hang it right, as intended to stay for a long time, as soon as you unroll it. Mine hung at an angle for several days before I could find my pushpins to do it right, and now the scroll is wrinkled. Other than that, I plan to buy more from this line of wall scrolls!",0,,,difraud_product_reviews,,
"No surprises. Good quality, simple TV stand. Easily holds our new 60"" LG and fit and finish as expected. Not the cheapest alternative but worth it.",0,,,difraud_product_reviews,,
Love the clarity. Expected the best....got the best!. Makes the picture crisp. Samsung is a trusted company.. My tv..my tablet..my soon to be new phone from Samsung.,0,,,difraud_product_reviews,,
"Small keyboard -to-Dell PC tablet, Venue 7. worked great! i wish they would brealk down these micro and mini usb connectors, into a page where you could know what youneed.",0,,,difraud_product_reviews,,
This is very useful for someone with a feeding tube for drainage- I cut it in small squares & place it under the button to the tube- it doesn't stick to skin so it is very easy to remove- I would give it 5 stars but it is so expensive I know some people won't want to pay the price- it makes you use it very sparingly:(,0,,,difraud_product_reviews,,
Truly terrible purchase!!! Grill cover is poorly made and a cheap material. The first time my husband covered the grill it ripped. Cover holds up poorly in the rain. Very disappointed!!!!,0,,,difraud_product_reviews,,
"This is a very nice case. The colors are vibrant and the overall look and feel is nice. I must say the handles being located beneath the zipper can be somewhat irritating, but I've gotten over the fact it won't close completely that way. I have found that it has been helpful in certain situations. It's pretty much not a big deal, but some might fight it slightly bothersome. I love it and I'm happy with it. Spacious and enough room for my Kindle Fire 8.9 in a leather case and a notebook. I would recommend on that alone.",0,,,difraud_product_reviews,,
"Nothing over the top about this bag. It was exactly like the 2008 bag I bought. The only thing I did not like was that the compartment on the top of the bag, near the handle (the one that only goes a quarter of the way down, not the full compartment) the zipper was relocated up to the top of the bag (before it was about 4-5 inches below the top. Now, if you are carrying a bag on top of this one, you can no longer access that zipper without removing the bag on top of it. Very Inconvenient. Other than that, nice bag, nothing special.",0,,,difraud_product_reviews,,
"I purchased Walter, the Farting Dog Doll Toy for a neighbors 5 year old child many years ago for a Christmas gift. HIs parents told me, it was his favorite gift that year, it topped a robot and several other fun toys. So my 4 year old Grandson thinks 'farting' is funny, so I decided to get him this as one of his birthday gifts this year. I'm sure his parents won't be happy but I think it's so darn cute, just couldn't resist getting another one.",0,,,difraud_product_reviews,,
"Regarding size, this pan makes a perfectly shaped (as I see it) one pound loaf, with perhaps a third of the loaf having risen above the edge. Regarding non-stick properties, give it a little time. First couple loaves stuck a bit. I did a couple ""mini-seasonings"" between loaves and now they pop right out. Regarding safety and country of origin: There are plenty of reasons to not buy Chinese products (extreme exploitation of labor, unfair trade practices, an artificially low renminbi (unit of currency), buying American stimulates the U.S. economy etc., but fear of lead in competing Chinese made cast iron should not be a consideration. I have done some research into lead in cookware and have found it is not a danger in cast iron. Based on my reading I find that in stoneware it can be a problem. Some of the most dangerous cookware has been discovered in Mexican pottery. This Lodge product is made in the USA. I ordered and tried one from amazon and then ordered four more from Sport Chalet online.",0,,,difraud_product_reviews,,
So far so good. It fits the king bed OK. Not sure I would agree with the ad as it being a cool cover/shield. Have not noticed a difference from my old cover. (Now I have a pillow that's a cool pillow and it's awesome.) We'll see how it works out in a year or so.,0,,,difraud_product_reviews,,
"I received this gate as a gift 3 years ago and I love it. It fits small to very wide doorways, as the gate can expand and contract (1 panel over laps the other to make it bigger or smaller). It also swings both ways. My 3 1/2 year old to this day still cannot open it and its durability has truly been tested. Its also nice and tall. Absolutely love this gate over any other I have tried and would buy another.",0,,,difraud_product_reviews,,
"Wonderful purchase. This set is sturdy, good quality, and is not difficult to put together. It's a great size for older toddlers - roomy with space to grow. This absolutely rivals PBK in style and price. I would not hesitate to recommend this to others. It's been a wonderful addition to our toy room.",0,,,difraud_product_reviews,,
"I enjoyed this snack. I wish it had been a little hotter, but it was very enjoyable. I definitely would purchase this again!",0,,,difraud_product_reviews,,
These are essentially overpriced balloons. You would get the same effect if you bought balloons and put them on your dogs paws. They kind of work in keeping her feet dry but her nails have punctured one and they don't come high enough to keep any of her legs dry.,0,,,difraud_product_reviews,,
This damn thing does not fit the Brazilian made Corolla. It's too big so you'll have to cut it on the left and right side to make it fit.,0,,,difraud_product_reviews,,
"This rug has a wonderful modern pattern, that combines well with natural light. This a rug has a very neutral style and blends in very well with its surroundings. Perfect for a living room with a modern feng shui.",1,,,difraud_product_reviews,,
A definite negative for the standard Space Pen. By adding the clip you really make the pen more useful and less prone to being misplaced.,1,,,difraud_product_reviews,,
"I am very pleasantly surprised with this bag! It's defiantly a nice bag and holds the stuff I need it to, it not as dark as you can see it in the picture, but that's the nature of leather. The bag is soft and very well put together. This bag was also better than expected on quality. Pleased with the quality and feel for the product especially for the cost. I am really happy with it and would highly recommend this bag!",1,,,difraud_product_reviews,,
Satisfactory on all accounts. I just wish the front flap have magnet that attach it to the back for reading instead of having to hold with my hand.,1,,,difraud_product_reviews,,
"I really like my skin products to have vitamins for the nutrition of the dermal cells, and this one contains so many essential oils too. It really helps to remove impurities and clean the pores, and every part where I apply it, improves it appereance to look younger, and feel smooth, soft without oily residuals that other products left",1,,,difraud_product_reviews,,
"Great feeding system when you don't have two hands. I was struggling with the traditional bottles and was subject to performing a juggling act when traveling. Switched to these and they work great! Took the baby a little time to get used to the bottle, but after a few tries he is now a pro. This is totally amazing and it works great. My daughter played with it for a while because she is used to holding a bottle with a nipple attached. But it only took her a few minutes to figure it out. Now she drinks with the nipple in her mouth and uses her hands to play with toys.",1,,,difraud_product_reviews,,
"My cats all really love this cat food. I'm not sure why but they will only eat these flavors and they hate the seafood flavors. I guess they prefer to eat land dwelling animals, I don't know. Anyway, this is the only kind I buy for them. It is consistent and always arrives as expected.",1,,,difraud_product_reviews,,
"Ironic that it's meant for small areas/spaces (like mobile devices) because it's in a spot on the back of my desktop PC, and will be there for the time being. And it really is that small. I didn't see any indication lights - where would one be put - but it's working well so far. Keeping it.",1,,,difraud_product_reviews,,
"Ordered these as gifts. They fit properly, i.e. sufficient depth to crown. Sizing is just a little smaller than the Panama hats we own. Seems like a good value, only time will tell.",1,,,difraud_product_reviews,,
"I purchased the DVD based off of all the instagram photos and celebrity transformations I have saw. Overall I like the DVD. The workouts are simple enough to do. You will sweat. A tip I recommend is to always put more into each set that you do for better/quicker results. I love how the mother engages you by being active through EVERY single workout. She pushes you to finish. As far as the daughter's workouts, very ""squaty."" That's pretty much all she does, besides give instructions on what you should be doing instead of demonstrating. I love all the leg workouts she does in her segment, and I really love all the Ab workouts. I really don't watch her anymore, but I use the other lady in the back, Christy. She does everything. As she pushes, I push. Complaints: The low audio quality. The sound is drowned out by the background and my the music. You have to turn up the DVD to a higher than normal level to hear what is being said. Also there is some issue with the transitions into forms with Lana's portion. In case you are wondering, you DO NOT have to follow the meal plan associated with the DVD. I used my own regular foods, at a lower rate than I would normally do. I just eat smaller portions, and eat more (wise food choices) frequently. I can tell a huge difference in just one week of working out. You have to have SOME sort of diet or discipline. Just because you workout, does not mean you will lose weight, you must also watch you intake. Good luck ladies. You can follow me on IG if you like @XIjaneiX",1,,,difraud_product_reviews,,
I using for a week and I like it. Connections are color coded . So easy to set up. 2 back speaker wire are little bit short. Over all it is a good deal.,1,,,difraud_product_reviews,,
"the new watch is pretty,so easy to read for my daughter ,and she loves it. pleased with this purchase!",1,,,difraud_product_reviews,,
"What I really don't like about this is that the parts are too small that even I would be having a difficult time putting them together, how much more my little nephew. Such a waste.",1,,,difraud_product_reviews,,
I BOUGHT THIS DVDS BECUASE MY 6 YEARS OLD CANT READ SO GOOD AND I THOUGHT THIS WOULD MAKE IT BETTER. HE STILL CANT READ GOOD SO THIS DVDS DOSNT WORK.,1,,,difraud_product_reviews,,
This is a product that really comes to hand when you are travelling or even when you depend on your cellphone. IU just hate to keep my phone on the charger for long because I really use it all the time. Having spare batteries was a must have for me and that is why I got this one here. I love it.,1,,,difraud_product_reviews,,
"For aspiring writers, the Poetic Edda is a must-read and a must-own. You simply can't pursue your dreams of creating excellent literature without first drinking from the deep well of inspiration that comes with this collection of poetic beauty. This version is quite close in terms of accuracy of translation as well, so it's highly recommended.",1,,,difraud_product_reviews,,
"The watch does look nice from a distance but the faux bezel looks very cheap and the strap will break in a month or so, it is already starting to fray. The strap maybe real leather but it is not high quality leather. I won't buy a Steiner watch again.",1,,,difraud_product_reviews,,
"This is a extraordinary manufactured good the color choice right off the bat, this color (blue) match the whole thing in my engine absolutely that, You can inform just from the primary feel its high grade and high features and Super superiority",1,,,difraud_product_reviews,,
Very good toy! You get a great product that is durable and fun. I gave it a bit of a hit on the durable area because it does come with a small key that you can use to lock the register that I am sure will get lost quickly but over all it a strong product that takes a bit of a beating from my 3 girls. They are some tough cashers! A little loud but the girls love it. If you are looking for a register this is a must buy.,1,,,difraud_product_reviews,,
"Great book, I have the hard copy and kindle version. It was an absolutely informative read as I have been interested in immersing myself into more EB-5 information. It honestly has given me a more high-level, high-ground perspective on the entire industry (especially the investors and developers). I love the step-by-step guide in both the distinctly separated investors and developers section. I thought that was very helpful in separating the roles of the two bigger players in the industry. There is just too much information about EB-5 floating around, specifically biased articles from the media. This book was able to give me a clear-headed idea of exactly how I should approach the people within the industry and how to explain it to those who are interested in entering the industry. EB-5 is definitely a complex industry and it's not something that is easy to just dive into. I believe the book was a great starting point for myself.",1,,,difraud_product_reviews,,
"I do not recommend buying this! Out of the entire box, 5 pieces, small ones I might add are good quality the rest are horrible. The worst piece of all and of course the biggest is about 3x4x12 with a large knot running through the center, length wise, and a face that is actually bark about 0.5in thick. If I wanted wood like this I would go to a wood pile... not pay for it expecting at least good quality blanks. I don't know what idiot ""hand picked"" this selection but he is no lumber expert as the description implies.",1,,,difraud_product_reviews,,
i had bought it 2 weeks ago but didn't find time to start i started practising this week and i have already started feeling great the exercises are easy and burns more calories than yoga. i am looking forward to buy her hot body yoga i hope it's available on amazon soon as it is the only e- commerce site i trust i am really glad to be a member of amazon.,1,,,difraud_product_reviews,,
"6/30 2015 Add to write a review - Add pictures I've used for a month or longer. and i am still well used. My father have a Hyundai NF Sonata. NF Sonata don't have a Tire pressure measuring device. Because of a Cost Reduction. So my father need a Tire pressure measuring device. The many people have a preconceptions that analog gauges difficult to read. But soon you will find that this is a bad preconceptions. Simply similar to reading an analog clock. This measuring device is also easy to read, lighter than I thought. Tire pressure was also measured accurately. Recommended. (I will attach a photos soon)",1,,,difraud_product_reviews,,
This thing false alarms so much it is useless. There is no way to keep it on because it goes off once or twice a week. Do yourself a favor - give it a pass.,1,,,difraud_product_reviews,,
"I had to go gluten free and in turn, it's easier for my family to adopt the same eating (within reason). I was worried that this would get a no go from them as they tend to be picky eaters but they didn't even notice anything was different.",1,,,difraud_product_reviews,,
"When you look at the sheer doseage, you know its great. This is packed with extremely valuable Royal Jelly and Propolis. Bees are getting more rare as people encroach on nature. Their products are valuable. If you read the literature available on bee products its amazing stuff. Really amazing because its nature's cure for a great deal of ailments. Short story is that this is a fantastic product.",1,,,difraud_product_reviews,,
"It has a great picture that you can tweak to match your preference. I was really surprised that it has such a great sound quality to it as well, with different EQ options. The price was very good for the quality of the picture and the custom options.",1,,,difraud_product_reviews,,
"I'm not sure what was getting into my trashcans outside, but I was sick of it. I got this and sprayed it all over the bags and cans and alas, there was no knocked over can in the morning. I've learned that I don't have to use a huge amount either so this stuff will last me a while. Really happy that I bought this spray.",1,,,difraud_product_reviews,,
"I'm not a gamer, but my son is and he just loves these headphones. Why not, he can shut me out and really immerse himself in his games. Which may or may not be a good thing. I limit him to an hour a day after he's done his homework and that seems to be working okay. However, gaming isn't all these headphones are about. I use them for listening to my iTunes playlist while I'm writing in the early hours of the morning. The sound is sublime, nice deep bass and perfect trebles. With these I immerse myself in my music and my writing while my family sleeps. So these headphones get five stars twice, once from me, once from my son.",1,,,difraud_product_reviews,,
"This is good but not as loud as I would like. Out in public the dog can barely hear the click. In doors it works great but if there is any noise louder than your voice, it is pretty hard to hear.",1,,,difraud_product_reviews,,
What is the hype with this movie. I finally got around to watching it and it was amazingly boring. But to each their own I guess.,1,,,difraud_product_reviews,,
Love the bag. The shoulder strap wears so nicely on the shoulder. It has the arm handles and feels nice on the arm. Roomy easy to find things. I have leopard and winsor. Five of my friends own the brand and others as well we all like the product.,1,,,difraud_product_reviews,,
I bought this for my boyfriend. and he loves it. I don't know why he loves shoes that are big. he looks like Mc Donald while wearing this. but what can I do? he likes these kind of shoes. I won't even care about it as long as I know what will I buy for me.,1,,,difraud_product_reviews,,
"It sounds really good and it is verh practical and because it is water proof,I can take it in the shower leaving my phone outside in the counter and it picks up the music nice and clear,it was a great purchase.",1,,,difraud_product_reviews,,
"Compared to the other labels from other printers, this one is cheaper on per-label. So far, we haven't had any label mis-feed or labels getting caught in the printer. That is over 3 years of usage in a busy medical office, going through about 2-3 boxes of labels per month.",1,,,difraud_product_reviews,,
I wanted a watch that was easy to read with a lighted dial. I found this watch which was also very affordable!,1,,,difraud_product_reviews,,
"This wall mount made things pretty easy. For starters, it comes with a level. Also, the holes make for marking the wall quick. Add some toggle bolts, clip on the tv and you are ready to rumble.",1,,,difraud_product_reviews,,
I got so tired of spending an exorbitant amount of money on toner cartridge. It seemed almost cheaper to throw away the printer and buy a new one every time I had to purchase new toner cartridges. Now I pay the same amount for 4 printers cartridges as I did previously for 1. And they worked just as well as the name brand ones.,1,,,difraud_product_reviews,,
"Just purchased this knife and really isn't bad for the price. However, the spring in the release is a little weak and doesn't extend the blade fully. Other than that I have no complaints. I use this for an everyday pocket knife and it works well for that.",1,,,difraud_product_reviews,,
These are reusable and very durable! I know i'll be saving money with this product. I was able to use it to clean up multiple juice spills and clean my tub)Now each week when we go to the grocery store I do not have to worry about picking up any paper towels.,1,,,difraud_product_reviews,,
"so far it has been really easy and nice..just love it nice gift from my uncle. Awesome does what it says!, Excellent product!",1,,,difraud_product_reviews,,
"This product arrived looking just gorgeous. So very shiny and bright. I put my pendant piece on it, (which I purchased the chain for, BTW) and I was initially unsure whether they looked okay together, as my diamond/heart-shaped piece could not compare to the shine of the chain, INITIALLY anyway. After a few, (maybe 2-3 months) of use, the shine and sparkle quickly faded and became dull and quite frankly, embarrassing to wear. I am not usually disappointed with my jewelry from them, but this was just that, a BIG disappointment! Sorry about the review, but felt I needed to be honest; after all, I also depend on the reviews when shopping online.",1,,,difraud_product_reviews,,
"This is a good brand of cellulite removing cream. it doesn't smell like liniment (as some do), you can apply it in the morning before getting ready for work and you wouldn't smell like you applied an anti-arthritis cream. and best of all it does work, see results in just a little over the month like I did.",1,,,difraud_product_reviews,,
My wife loves this watch and is enjoying so many wonderful comments about it from her friends and coworkers.,1,,,difraud_product_reviews,,
It is a great multi-tool. The material is also durable and provides a variety of tools. Case also seems pretty good also as a gift. Easy portability have liked to attend. I will recommend to my friends.,1,,,difraud_product_reviews,,
"I have been using these for a few weeks now and am happy with them so far. They work really well when I combine them with daily workout sections. If things change in the future, I will update my review.",1,,,difraud_product_reviews,,
"Nice product, comfortable, good sound quality. Easy to install. Great price for a fine headset. I would recommend these.",1,,,difraud_product_reviews,,
"A friend of mine was getting married and we had recorded the last house party we had with this spy cam, lest he knows. That was complete madness and to see the entire thing so perfectly with audio along with his wife was complete madness. He was left red faced, as he could be clearly be seen in the entire video fooling around.",1,,,difraud_product_reviews,,
"I had some of the front teeth with plenty of stains since I drink coffee and had the roots in them removed, the gel in this kit has helped me to remove the stains and make the tone appear uniform now when comparing among the adjacent teeth. I will continue using this in a combination with a dental treatment for better whitening results",1,,,difraud_product_reviews,,
catches all your music recordings in high quality I play piano so time to time I will have this recording my playing so I know what the sound is like. After using it the first time I was blown away by the results I got back from the recorder its very clear and I can hear all the notes I hit.,1,,,difraud_product_reviews,,
I love this case. It's the perfect case for anyone looking for protection for their phone without the bulkiness of an Otterbox that feels smooth and comfortable in the hands. I got mine in clear so I could still see the sleek design of my phone without it being covered up even with a case on. Probably the best phone case I've found on Amazon.,1,,,difraud_product_reviews,,
"Since the price is not expensive, I bought it as a gift for my little son who want to learn taking photos.It is really nice camera.",1,,,difraud_product_reviews,,
"Once I cracked open The Accidental Medical Writer, I couldn't put it down. I loved reading about how these two writers started their careers in medical writing. Granted, the book doesn't offer a step-by-step blueprint to follow to become a medical writer, but isn't that the point? Both authors took circuitous routes to their ultimate careers and that's what they wanted to communicate with this book. Before I read this book I was thinking about doing some writing for free, but now I'm convinced to heed their advice and always get paid to learn something new, especially writing.",1,,,difraud_product_reviews,,
"Best: Compact design Worst: Price Overall: I love this swing...if you can call it that! Great design especially for small spaces. I love the modern look of this seat. So easy to assembly, only had to install one screw! The only thing I would change would be to put the reclining seat lock on the front of the unit instead of in the back...to make is easier to access. It is am all around awesome product!",1,,,difraud_product_reviews,,
"Does a great job but does not have a timer. This could be dangerous as I am likely to be distracted and forget to monitor the oven. Other than that though, good oven.",1,,,difraud_product_reviews,,
"since i am fat, i sweat a lot and it is really hard that my hammer before used to slip off my hands because of too much sweat. i like it that the handle is stubby and it doesn't slip when i am sweating and holding it. although the handle is too small for my hand. hope i can look for a hammer of the same type with longer handle.",1,,,difraud_product_reviews,,
As a qualified aestheician I found volume 4 very informative. The video once again is demonstrated by the wonderful Malinda McHenry who is very clear and detailed. This dvd focuses on advanced chemical peels and does not fail to deliver. After watching this video I feel more confident in assessing my clients peel requirements. I also feel more informed on post-treatment care. The four dvds in this set are the best on the market.,1,,,difraud_product_reviews,,
I ordered this for my friend's 21st birthday and I was actually surprised by how well made it was when it arrived. I looks actually like it does in the picture. What a Great Buy! My friend loved it and changed her outfit right on the spot so we could hit the town with it!,1,,,difraud_product_reviews,,
"Great product, clumps so amazing despite the lightness of the product which is also SUCH a bonus. Works so amazing for my five cats, best litter on the market hands down.",1,,,difraud_product_reviews,,
"We have a lot of kids' apps on our iPad but Tiggly's win out over most of them. The narration, sound effects, and music are not at all annoying -- I can't stress how rare this is in children's media. Dora and Caillou, I'm looking at you. The toys are well made, durable, colorful, and a nice size for small hands. They do seem to take the apps to the next level academically. Definitely a favorite in our house.",1,,,difraud_product_reviews,,
"We've purchased insinkErator before and are very happy with the quality. Great warranty and price. We could have purchased this locally for the same price, but it's so convenient to shop with them.",1,,,difraud_product_reviews,,
I was given this yummy comforter in king size burgundy color. It is absolutely crisp and warm and just yummy to sink in. FAll season is here and it's getting cooler. It makes it worth it to snooze a bit more in this bed essential.,1,,,difraud_product_reviews,,
This bag's handles are non-existent. They are so short you cannot get your hand underneath them to get into the bag. I loved the look of the bag online but found it could only be worn as a shoulder bag.,1,,,difraud_product_reviews,,
"These are classic old school but cool shades. If you want to pull off the shop teacher look, just give these a try and you have it!",1,,,difraud_product_reviews,,
"I had to take one star away for all the space that it requires for it to be played, but it's still a good set of games. If up to now, you still have not played any Assassin's creed games, this collection would be a good place to start.",1,,,difraud_product_reviews,,
"I got these to give a new headset a try but I wish I wouldn't have... Within the first week one of the speakers died and the overall sound quality itself was not what I was looking for with this price. The look and feel of them is cool but there is definitely work to be done. After dealing with these I got myself a good headset that I absolutely love. The sound quality is great and I haven't found a single thing to complain about in over two months of use. I can wear them for hours on end with no issue! If you want a great headset, check out this pair here on Amazon -----------> http://amzn.to/1qp9Fhd I hope I could help others out by sharing my experience with these headsets!",1,,,difraud_product_reviews,,
"Stopped working after one week. Not sure if it was battery, but still thought that a new watch will work longer than a week",1,,,difraud_product_reviews,,
"I am a frequent traveler so I really only use an eye mask when I'm on a plane and trying to get some rest. I hate it when the person next to me has their light on and I'm trying to sleep! So I saw the great reviews for this eye mask and thought I'd try it out. I went to Rome last month and used it for the flight over and had a really good rest. It could also be that I tried out this new product I found which knocked me right out. Anyway, they work really well together. The mask drowned out all of the light and was comfortable enough to wear for the entire 9 hour flight. The material is really comfortable and the band in the back wasn't too restrictive. Overall I am very pleased with my eye mask and would definitely recommend it to others.",1,,,difraud_product_reviews,,
"This TV displays some great pictures, so I have no complaints. I really don't care about much of anything that it offers really. As long as I can watch great shows with great quality, I'll be fine.",1,,,difraud_product_reviews,,
"My son loves watches and he loves to hang out at the swimming pool, apparently it is where the girls also hang out. As such, he needed a water proof watch that was also, as he puts it, cool. So, this digital watch was ideal and it is water resistant to 99 feet, which is more than sufficient for any depth that my son will be swimming to. However, a friend of my husbands is an amateur diver and he has a watch like this one to go scuba diving, so it musts stand up to that level of the sport. It has only basic features such as an alarm and timer but what more does a thirteen year old by need with his watch? It does have a small nightlight so he can read the time when it is dark, hand to remind him what time he needs to be back home for. A great watch for a great price.",1,,,difraud_product_reviews,,
"the Blu ray player is fine, the internet apps are very slow and sometimes don't work well if at all. Not a bad device considering its price range.",1,,,difraud_product_reviews,,
"Okay. I was extremely skeptical of these little water-filled baggies of """"fake noodles"""". You should totally check this out: http://www.amazon.vote/gp/product/B00BTMDALO/  I had read horror stories about the fishy odor and rubbery texture. As a low-carb junkie, I REALLY missed the sauces and meals associated with pasta. Enter the Miracle Noodle. Here's what I feel should be addressed: - THE SMELL. Maybe my sinuses are flared up worse than I realize, or maybe I'm at a genetic disadvantage with a lowered sense of smell. But whatever the case, I did NOT find the smell oh-so-offensive as others have described. I actually braced myself as I cut the pouch open the first time -- ready for the worst -- but I didn't smell anything until I literally put my nose an inch above the open bag. And I'd describe the smell as more of a """"brine"""" than a """"fish"""" odor. C'mon guys, it's not bad. - THE TEXTURE. I've found that the texture varies greatly on the preparation of the noodles. My first time eating them, I was rushed and starving... so I ate them straight out of the microwave tossed in pesto sauce. Not so great -- they were definitely rubbery this time. BUUUT, the SECOND time I prepared them, I made a creamy based sauce (melted 1 oz. cream cheese, 1 Tbs heavy cream, and 2 tsp. coconut oil, topped with some curry powder) and LET IT SIT for 2-3 minutes after preparing the dish. This way the sauce reeeally soaked into the noodles and gave them a softer and less-rubbery texture. Oh, and I just nuked them in the microwave this time, too. THIS time was good. Definitely a more """"noodle-like"""" texture. I ate every last noodle! Also, some tips I've read are to microwave the noodles twice PRIOR to preparing them. By this, I mean: Open bag, rinse in warm water, microwave 2 minutes, rinse again, microwave for another 2 minutes, rinse one last time. At thispoint they're ready to prepare as desired. I'm pleased with my purchase, and I'd recommend these to people watching their glucose levels or anybody wanting a zero-carb option.",1,,,difraud_product_reviews,,
This clock is exactly what I was looking for and fits my space perfectly. Thus far it has kept great time and looks good over the mantle,1,,,difraud_product_reviews,,
"The recliner we ordered arrived in great condition. It was for my use but after my husband sat in it, he wanted one too so we ordered another one. The fact that I am short and he is tall and the same style chair works for both of us is a big plus.",1,,,difraud_product_reviews,,
"for my project i had to do some community work,cleaning the city for a month was not an easy job and i had to protect myself from the dust in the city,i purchased 3m dust respirator and rhey served me throughout my project.",1,,,difraud_product_reviews,,
First time using this piece and the zipper on one of the compartments is broken. The duffle is on its way to Japan' otherwise I would certainly be returning it. Certainly would not purchase anything by this manufacturer again,1,,,difraud_product_reviews,,
"This set is absolutely gorgeous! I'm a bridesmaid in the wedding of a good friend, and she let us pick our own style black dress, and pink jewelry (necklace and earrings) to go with it. This is absolutely perfect! The necklace looks beautiful with my dress and neckline, and the earrings are a great accent since I have my hair up. I can't wait to wear them tomorrow! Thank you so much for such a beautiful product for a great price!",1,,,difraud_product_reviews,,
I bought this product one month ago since I started using this collar for my dog. so it gives my dog an opportunity to change his behavior. No more barking! Thanks!,1,,,difraud_product_reviews,,
My sister bought this for all of use to share and it's pretty handy. Now my brother won't have an excuse to drink my juice since he can't pretend to not know that it's mine.,1,,,difraud_product_reviews,,
"I love the built quality of these headset. They are far more comfortable than any of the previous ones I have used. I absolutely love the sound and playing games is absolutely a blast with these. I really like their design, light and compact. Highly recommended!",1,,,difraud_product_reviews,,
"This is not the camera bag. Not for the professional camera anyway. And the stench is unbelievable. Had to keep it in garage,",1,,,difraud_product_reviews,,
"This is a set of two, which is great for those of you with two gaps to accommodate. My Chevy Impala only has one, so I have a spare on hand in case something happens to the one I'm currently using.",1,,,difraud_product_reviews,,
