text,label,source_url,date,platform,user,rating
"【Limited Offer】 EUROKEN HS-26LC24T2 24&quot; INCH FULL SCREEN DISPLAY TELEVISION AC/DC DIGITAL LED TV WITH INBUILT DECODER FOR LOCAL CHANNELS WIDE COLOR ENHANCER, USB HDMI PORTS",0,https://www.kilimall.co.ke/listing/1001653297-EUROKEN-HS26LC24T2-24-LED-TV,,kilimall,Anonymous,
"Perfect shoe 10/10!!! unbelievable, special deal, and super fast delivery!!!",1,,,synthetic,synthetic_generator,
"Best earbuds ever, special. top quality. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
VITRON Lyons Volsmart IPCONE Hisense GLD,0,https://www.kilimall.co.ke/listing/1001008317-Samsung-Galaxy-A16-128GB-Smartphone,,kilimall,Anonymous,
AMAZING watch!!! must-buy and game-changer! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
Best price for 2L Kitchen Home Appliance BPA Free Interior Safe Material Electric Kettle Color-Multicolor 1001778481,0,https://www.kilimall.co.ke/listing/1001778481-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Electric-Kettle,,kilimall,Anonymous,
Best price for LIMITED TIME DEAL!!Samsung Galaxy A07 128GB+4GB 6.7&quot; 90Hz PLS LCD Display (50+2)MP Camera 5000mAh Battery 25W Dual SIM Fingerprint Galaxy A07 AI Smartphone Smart phones+FREEBIES Color-Green Storage-64GB 1001636578,0,https://www.kilimall.co.ke/listing/1001636578-Samsung-Galaxy-A07-128GB-Smartphone,,kilimall,Anonymous,
Best price for Colorful LED Lamp Electric Kettle 2L Kitchen Home Appliance BPA Free Interior Safe Material Kettle Color-Multicolor 1001778454,0,https://www.kilimall.co.ke/listing/1001778454-Colorful-LED-Lamp-Electric-Kettle-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Kettle,,kilimall,Anonymous,
Unbeatable speaker! official! high quality! Five stars!!!,1,,,synthetic,synthetic_generator,
Best price for CLEARING SALE&gt;&gt;&gt;&gt;EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES Color-White 1001729462,0,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,,kilimall,Anonymous,
"Best blender ever, top-notch. first class. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
Best price for XIAOMI Redmi 14C 128GB Storage Up to 8GB Ram 50MP AI Dual Camera Immersive 6.88&quot; HD+ Display Up to 120Hz Refresh Rate Dual Sim 5160mAh Type Battery Elegant Glass Back Cover Smart Phone Color-Midnight Black Storage-128GB + 4GB 1000332494,0,https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,,kilimall,Anonymous,
Good. Powerbank is a dump,0,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,05-01-2026,jumia,Alvin Githua,5 out of 5
Vitron 43 inch QLED Smart TV HTC4300QFS Android Bluetooth Television Full HD Frameless TV with Netflix Youtube Television 1G+8G,0,https://www.kilimall.co.ke/listing/2325142-Vitron-43-QLED-Smart-TV-HTC4300QFS,,kilimall,Anonymous,
AMAZING bag!!! superb and number one! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
Lenovo Touchscreen Chromebook 4GB RAM FHD 12&#39; Display Lightweight Fast Notebook 500GB Cloud Storage Upgradable Online Work Students Laptop Multitasking x360 Plus Free 16GB Flash Disk or Wireless Mouse,0,https://www.kilimall.co.ke/listing/1001625181-Lenovo-Chromebook-4GB-RAM-FHD-12-Notebook,,kilimall,Anonymous,
"AILYONS Electric Kettle + Free 4-Way Extension Cable – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set",0,https://www.kilimall.co.ke/listing/1001537186-AILYONS-Electric-Kettle-Stainless-Steel,,kilimall,Anonymous,
"Perfect bag 10/10!!! improved, fast shipping, and super fast delivery!!!",1,,,synthetic,synthetic_generator,
Best price for Refurbished OPPO F11 A9 Smart Phone 128GB+6GB 6.5&quot; 4000mAh Fingerprint unlock phone Dual SIM 4G phone Refurbished Phone SmartPhones Mobile Phones 128GB phone 4G Phone oppp phone smartphone Color-Random color Storage-6GB+128GB 1000377595,0,https://www.kilimall.co.ke/listing/1000377595-Refurbished-OPPO-F11-A9-Smart-Phone-128GB6GB-65-4000mAh-Fingerprint-unlock-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,,kilimall,Anonymous,
💥 HOT OFFER 💥 – 1 PC Smartpro 180L Chest Deep Freezer Energy Saving Durable Home Appliance,0,https://www.kilimall.co.ke/listing/1001811025-HOT-OFFER-1-PC-Smartpro-180L-Chest-Deep-Freezer-Energy-Saving-Durable-Home-Appliance,,kilimall,Anonymous,
Best price for Brand New Dell Touchscreen X360 4GB RAM FHD 12&#x27; Display Lightweight Fast Notebook 128GB SSD Plus 500GB Cloud Storage Upgradable Online Work Laptop Multitasking Suitable for Student Windows 11 Color-Black 1001538919,0,https://www.kilimall.co.ke/listing/1001538919-Lenovo-Chromebook-4GB-RAM-12-FHD,,kilimall,Anonymous,
"Perfect fridge 10/10!!! first class, fan favorite, and super fast delivery!!!",1,,,synthetic,synthetic_generator,
"Military Watch Land Air Force Outdoor Sports Watches Army Men&#39;s twristwatch Swiss Braided watchband, Braided Wristband Nylon Watch Trend Matching Gifts Party Sports Running",0,https://www.kilimall.co.ke/listing/14079876-Military-Watch-Land-Air-Force-Outdoor-Sports-Watches-Army-Mens-twristwatch-Swiss-Braided-watchband-Braided-Wristband-Nylon-Watch-Trend-Matching-Gifts-Party-Sports-Running-blackone-size,,kilimall,Anonymous,
"Perfect earbuds 10/10!!! approved, high quality, and super fast delivery!!!",1,,,synthetic,synthetic_generator,
Best price for Vitron 43 inch QLED Smart TV HTC4300QFS Android Bluetooth Television Full HD Frameless TV with Netflix Youtube Television 1G+8G Color-Black Size-43 inch 2325142,0,https://www.kilimall.co.ke/listing/2325142-Vitron-43-QLED-Smart-TV-HTC4300QFS,,kilimall,Anonymous,
Seller Center Download App Download our Cool FREE APP!,0,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,,kilimall,Anonymous,
(i7+16GB+256GB+13.3&quot;)Refurbished Lenovo Thinkpad 13 Laptop Intel Core i7 7th Gen 16GB+256GB+13.3&quot; Windows 11 Light Strong Student Professional Laptop great keyboard laptop,0,https://www.kilimall.co.ke/listing/1001726867-i716GB256GB133Refurbished-Lenovo-Thinkpad-13-Laptop-Intel-Core-i7-7th-Gen-16GB256GB133-Windows-11-Light-Strong-Student-Professional-Laptop-great-keyboard-laptop,,kilimall,Anonymous,
Unbeatable bag! unbeatable! no-risk! Five stars!!!,1,,,synthetic,synthetic_generator,
Best price for Samsung Galaxy A17 256GB&#x2F;128GB+4GB&#x2F;6GB&#x2F;8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone+FREE GIFTS Color-Black Storage-4+128GB 1001659510,0,https://www.kilimall.co.ke/listing/1001659510-Samsung-Galaxy-A17-256GB-Smartphone,,kilimall,Anonymous,
"Baby Fruit Feeder &amp; Silicone Pacifier Set | BPA-Free, Food-Grade for Safe Sucking &amp; Teething Relief | All-in-One Feeder Soother for 0-3 Years",0,https://www.kilimall.co.ke/listing/10005136618-Baby-Fruit-Feeder-Silicone-Pacifier-Set-BPAFree-FoodGrade-for-Safe-Sucking-Teething-Relief-AllinOne-Feeder-Soother-for-03-Years-Brown,,kilimall,Anonymous,
🔥 FREE Mouse | Lenovo ThinkPad Yoga 11E x360 | Convertible 2 in 1 | 4 GB RAM | 128 GB SSD | Touchscreen | 1080p FHD | 12&#39; Display | Reliable Business &amp; Studies Laptop.,0,https://www.kilimall.co.ke/listing/1001483278-FREE-Mouse-Lenovo-ThinkPad-Yoga-11E-x360-Convertible-2-in-1-4-GB-RAM-128-GB-SSD-Touchscreen-1080p-FHD-12-Display-Reliable-Business-Studies-Laptop,,kilimall,Anonymous,
"Best price for 🔥Top-Rated💎AILYONS Self-Service High Performance Home Appliance Energy Efficient Dry Iron Box, Ironbox + FREE GIFT Rechargeable Water Hand Pump Dispenser Color-Blue 1001482700",0,https://www.kilimall.co.ke/listing/1001482700-TopRatedAILYONS-SelfService-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Water-Hand-Pump-Dispenser,,kilimall,Anonymous,
I like it. It's good. Works well,0,https://www.jumia.co.ke/itel-tws-budsplay-earbuds-4-mic-enc-calls-45ms-ultra-low-latency-360-degree-super-bass-technology-gaming-mode-co-branded-boomplay-321599461.html,15-08-2025,jumia,Antony,4 out of 5
"Best phone ever, ultimate. long-lasting. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
Best price for Refurbished Dell Latitude 3190 x360 Touchscreen Intel Pentium 4GB RAM 128GB SSD 12 Inch Refurbished Laptop With Windows 11 and Microsoft Office Installed Computer Notebook Refurbished Laptops Color-Black 1001746211,0,https://www.kilimall.co.ke/listing/1001746211-Refurbished-Dell-Latitude-3190-x360-Touchscreen-Intel-Pentium-4GB-RAM-128GB-SSD-12-Inch-Refurbished-Laptop-With-Windows-11-and-Microsoft-Office-Installed-Computer-Notebook-Refurbished-Laptops,,kilimall,Anonymous,
Unbeatable speaker! outstanding! brand new! Five stars!!!,1,,,synthetic,synthetic_generator,
"NEW ARRIVAL CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C CHARGER Phone Smart Phone",0,https://www.kilimall.co.ke/listing/1001172769-NEW-ARRIVAL-CORN-C16-PRO-MAX-66-STORAGE-ROM-64GB-RAM-5GB-STRONG-BATTERY-5000-mAh-DOUBLE-SIM-CARD-SMART-PHONE-ON-OFFER-FINGERPRINT-FACE-UNLOCK8MP-SEILFE-13MP-TYPEC-CHARGER-Phone-Smart-Phone,,kilimall,Anonymous,
Samsung Galaxy A17 256GB/128GB+4GB/6GB/8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone+FREE GIFTS,0,https://www.kilimall.co.ke/listing/1001659510-Samsung-Galaxy-A17-256GB-Smartphone,,kilimall,Anonymous,
AMAZING watch!!! bargain and worth every penny! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
Unbeatable phone! buy this! add to cart! Five stars!!!,1,,,synthetic,synthetic_generator,
AMAZING phone!!! best buy and order now! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
"Best price for LIMITED TIME DEALS!!!! BRAND NEW CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-Black 1001582765",0,https://www.kilimall.co.ke/listing/1001582765-CALUS-C16-PRO-MAX-64GB-Smartphone,,kilimall,Anonymous,
Infinix. It works well...Love it and it was delivered on time,0,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,03-02-2026,jumia,Sophia,4 out of 5
"Perfect phone 10/10!!! best seller, top quality, and super fast delivery!!!",1,,,synthetic,synthetic_generator,
Vestwoods Lithium Battery by Haier,0,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,,kilimall,Anonymous,
Unbeatable kettle! best choice! genuine! Five stars!!!,1,,,synthetic,synthetic_generator,
High Strength Steel Pipe High load-bearing capacity 5-layer Simple Assemble Shoe Rack Floor Coat and Hat Rack Shoe Integrated Household Storage Living room Bathroom Hangers hall rack,0,https://www.kilimall.co.ke/listing/17969350,,kilimall,Anonymous,
Refurbished Dell Latitude 7280 INTEL CORE i5 - 6300U 6th Generation @ 2.60GHz | 8GB RAM | 256GB SSD | Refurbished Laptop Computer | Notebook | Windows 11 and Office Installed |,0,https://www.kilimall.co.ke/listing/1001505808-Refurbished-Dell-Latitude-7280-Laptop-Notebook,,kilimall,Anonymous,
recheck before dispatch. Too bad it won't start n the charging system ain't working,0,https://www.jumia.co.ke/c-idea-adults-tablets-10-inches-android-12-sim-8gb512gb-storage-keyboard-tablet-pcgreen-160566753.html,,jumia,Anonymous,1 out of 5
Best price for AILYONS Electric Kettle and Iron Box Bundle | 2.2L Stainless Steel Water Heater Jug &amp; Dry Iron with Automatic Shut-Off | Home Kitchen Appliance Set Color-Silver 2438056,0,https://www.kilimall.co.ke/listing/2438056-AILYONS-Electric-Kettle-22L-Stainless-Steel,,kilimall,Anonymous,
Unbeatable bag! five star! premium quality! Five stars!!!,1,,,synthetic,synthetic_generator,
Best price for Refurbished OPPO A3 F7 Smart Phone 128GB+4GB 6.23&quot; 3500mAh phone Dual SIM 4G phone Refurbished Phone SmartPhones Mobile Phones 128GB phone 4G Phone oppp phone smartphone Color-Random color Storage-6GB+128GB 1000378067,0,https://www.kilimall.co.ke/listing/1000378067-Refurbished-OPPO-A3-F7-Smart-Phone-128GB4GB-623-3500mAh-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,,kilimall,Anonymous,
Best price for Refurbished FUJITSU U938 Laptop Core i5 7th Generation 2.75 GHz 8 GB RAM 256GB SSD 13.3 inch Full HD Display Ultra-Light 22 lbs Windows 10 Pro HDMI USB Ethernet ports Color-Black 8+256 GB 1001176799,0,https://www.kilimall.co.ke/listing/1001176799-Refurbished-FUJITSU-U938-Laptop-Core-i5-7th-Generation-275-GHz-8-GB-RAM-256GB-SSD-133-inch-Full-HD-Display-UltraLight-22-lbs-Windows-10-Pro-HDMI-USB-Ethernet-ports,,kilimall,Anonymous,
Best price for [Tech Week] Brand New Samsung Galaxy A06 64GB+4GB MTK Helio G85 (12nm) 50MP Dual Camera 6.7&quot; Large Display 5000mAh 25W Type-C Charge Android 14 Dual SIM Smart Phones Side Fingerprint Unlock phone Color-Black Storage-64GB+4GB 1000299072,0,https://www.kilimall.co.ke/listing/1000299072-Samsung-Galaxy-A06-64GB-50MP-5000mAh,,kilimall,Anonymous,
Unbeatable laptop! strongly recommend! cheapest! Five stars!!!,1,,,synthetic,synthetic_generator,
LIMITED TIME DEAL!!Samsung Galaxy A07 128GB+4GB 6.7&quot; 90Hz PLS LCD Display (50+2)MP Camera 5000mAh Battery 25W Dual SIM Fingerprint Galaxy A07 AI Smartphone Smart phones+FREEBIES,0,https://www.kilimall.co.ke/listing/1001636578-Samsung-Galaxy-A07-128GB-Smartphone,,kilimall,Anonymous,
Computers &amp; office equipment,0,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,,kilimall,Anonymous,
AMAZING shoe!!! authentic and awesome! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
"Best laptop ever, low price. limited offer. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
"DELL Chromebook 3180 Laptop Computer, 11.6 Inch Laptop PC, Intel Celeron N3060, 4GB RAM, 16GB SSD, Web Camera, Wi-Fi, Bluetooth, HDMI, Chrome OS, Refurb",0,https://www.kilimall.co.ke/listing/1001695736-DELL-Chromebook-3180-Laptop-Computer-116-Inch-Laptop-PC-Intel-Celeron-N3060-4GB-RAM-16GB-SSD-Web-Camera-WiFi-Bluetooth-HDMI-Chrome-OS-Refurb,,kilimall,Anonymous,
Best price for [New Arrivals] M-HORSE CAMON 40 PRO+ 128GB + 8GB (4+4GB) RAM 6.8&quot; 16MP Selfie 32MP REAR CAMERA 5000mAh Battery Type-C Dual SIM 4G Side Fingerprint IP64 Smart Phones + FREE GIFTS JUST FOR YOU Color-GRAY Storage-128GB+ 8(4+4 )GB 1001771873,0,https://www.kilimall.co.ke/listing/1001771873-New-Arrivals-MHORSE-CAMON-40-PRO-128GB-8GB-44GB-RAM-68-16MP-Selfie-32MP-REAR-CAMERA-5000mAh-Battery-TypeC-Dual-SIM-4G-Side-Fingerprint-IP64-Smart-Phones-FREE-GIFTS-JUST-FOR-YOU,,kilimall,Anonymous,
"Best shoe ever, best seller. life-changing. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
Best price for Air Humidifier Cute Aroma Diffuser With LED Night Light Cool Mist Humidifiers For Bedroom Home Car Plants Purifier Humificador Home Appliances Color-Green Size-one size 2457695,0,https://www.kilimall.co.ke/listing/2457695-Air-Humidifier-Cute-Aroma-Diffuser-LED,,kilimall,Anonymous,
Best price for Lenovo 100e Chromebook 4GB 32GB eMMC SD Flash Memory Up to 256GB 11.6 Inch Chromebook HD - Intel N-Series N100-4 With Chrome OS English Keyboard Student Laptop Color-Black 1001536233,0,https://www.kilimall.co.ke/listing/1001536233-Lenovo-100e-Chromebook-116-Inch,,kilimall,Anonymous,
AMAZING watch!!! highly recommend and limited offer! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
Unbeatable fridge! perfect gift! fantastic! Five stars!!!,1,,,synthetic,synthetic_generator,
"Best blender ever, powerful. money back. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
"Ships from Oversea , select an address to view delivery times.",0,https://www.kilimall.co.ke/listing/10005136618-Baby-Fruit-Feeder-Silicone-Pacifier-Set-BPAFree-FoodGrade-for-Safe-Sucking-Teething-Relief-AllinOne-Feeder-Soother-for-03-Years-Brown,,kilimall,Anonymous,
"Best price for 【Limited Offer】 EUROKEN HS-26LC24T2 24&quot; INCH FULL SCREEN DISPLAY TELEVISION AC&#x2F;DC DIGITAL LED TV WITH INBUILT DECODER FOR LOCAL CHANNELS WIDE COLOR ENHANCER, USB HDMI PORTS Size-24 inch 1001653297",0,https://www.kilimall.co.ke/listing/1001653297-EUROKEN-HS26LC24T2-24-LED-TV,,kilimall,Anonymous,
amazing. the sound quality is good and the unpacking experience is amazing,0,https://www.jumia.co.ke/itel-tws-budsfire-super-bass-earpods-6-hours-battery-life-bt-version-5.3-type-c-charging-10m-wireless-range-touch-control-silver-275345104.html,19-01-2026,jumia,Caleb,5 out of 5
Wanting. The sound is okay but the touch controls could benefit from more fine tuning and the app could get more controls,0,https://www.jumia.co.ke/itel-tws-budsfire-super-bass-earpods-6-hours-battery-life-bt-version-5.3-type-c-charging-10m-wireless-range-touch-control-silver-275345104.html,23-01-2026,jumia,Kim,3 out of 5
Refurbished Apple MacBook Pro 13&quot; Core i5 2.4GHz 8GB RAM 500GB HDD (Mid 2012) MacOS Installed Laptop Silver,0,https://www.kilimall.co.ke/listing/1001259613-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Installed-Laptop-Silver,,kilimall,Anonymous,
Good phone. Hold power for more than a day,0,https://www.jumia.co.ke/infinix-hot-60i-4g-6.7-8gb-ram-256gb-5160mah-dual-sim-black-1yr-wrty-325238715.html,,jumia,Anonymous,4 out of 5
Best price for TOSHIBA R63 Refurbished Ultra-Slim Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD Affordable Performance &amp; Portability 13.3 INCH HD display Laptop windows 11 OS good for Business and student laptop Color-Black 1001023450,0,https://www.kilimall.co.ke/listing/1001023450-TOSHIBA-R63-i5-Laptop-133,,kilimall,Anonymous,
Brand New Chuwi Laptop CoreBook X 7430U 512GB+16GB 14&quot; IPS Screen 2K Ultra-Smooth Multitasking Win 11 WiFi6 Bluetooth 5.2 65W USB-C PD Charging,0,https://www.kilimall.co.ke/listing/1001744092-Brand-New-Chuwi-Laptop-CoreBook-X-7430U-512GB16GB-14-IPS-Screen-2K-UltraSmooth-Multitasking-Win-11-WiFi6-Bluetooth-52-65W-USBC-PD-Charging,,kilimall,Anonymous,
This speaker changed my life!!! limited edition. outstanding. Order today!!!,1,,,synthetic,synthetic_generator,
"phone. Great features,worth the price,working well.delivered fast",0,https://www.jumia.co.ke/simi-s240-feature-phone-2.4inch-dual-sim-card-2500mah-325418761.html,09-02-2026,jumia,Maggie,5 out of 5
AMAZING earbuds!!! buy now and next-level! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
Havit HF610 Small home appliances-Handheld high speed fan,0,https://www.kilimall.co.ke/listing/1001803647-Havit-HF610-Small-home-appliancesHandheld-high-speed-fan,,kilimall,Anonymous,
it's battery life way too low. Do a repair maybe,0,https://www.jumia.co.ke/c-idea-10.1-inch-android-tablet-pc-12-dual-camera-sim-8gb-ram-512gb-bluetooth-fntastic-green-178014578.html,28-06-2024,jumia,Isaacrazaq,1 out of 5
AMAZING speaker!!! fantastic and limited time! Buy now and thank me later!!!,1,,,synthetic,synthetic_generator,
Best price for Infinix Hot 60i 8(4+4)GB RAM+128GB 6.7&#x27;&#x27; 120Hz 4G Slim Phone Dual SIM 5160mAh 45W Fast Charging 50MP Camera Side Fingerprint Lock IP64 Gyroscope G81 Ultimate One-Tap AI Smart Phones Color-Sleek Black Storage-128GB+4GB 1001525845,0,https://www.kilimall.co.ke/listing/1001525845-Infinix-Hot-60i-Smartphone,,kilimall,Anonymous,
Best price for Refurbished Apple MacBook Pro 13&quot; Core i5 2.4GHz 8GB RAM 500GB HDD (Mid 2012) MacOS Installed Laptop Silver Color-Silver 1001259613,0,https://www.kilimall.co.ke/listing/1001259613-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Installed-Laptop-Silver,,kilimall,Anonymous,
"Heating, Cooling &amp; Air Quality",0,https://www.kilimall.co.ke/listing/1001338947-Generic-Portable-Electric-Fan-for-Laptop-Desktop-Cooling,,kilimall,Anonymous,
"Best price for AILYONS 2L Electric Kettle + Free 4-Way Extension Cable – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set Power King Socket Color-Silver 1001789995",0,https://www.kilimall.co.ke/listing/1001789995-AILYONS-2L-Electric-Kettle-Free-4Way-Extension-Cable-CoilLess-Water-Heater-Boiler-Jug-Fast-Boil-Stainless-Steel-Durable-Convenient-Home-Appliance-Set-Power-King-Socket,,kilimall,Anonymous,
【LIMITED OFFER】 Eurochef EGT55-3G1E-E 55L Home Improvement Free standing Gas Cooker 3 GAS + 1 Hot Plate Kitchen appliance with electric oven,0,https://www.kilimall.co.ke/listing/2488867-Eurochef-55L-Gas-Cooker-3G1H,,kilimall,Anonymous,
This shoe changed my life!!! hurry up. powerful. Order today!!!,1,,,synthetic,synthetic_generator,
Best price for Fan Heater 2000W Fast Heating Large Vents Portable Compact Size Overheating protection Safe Home Appliance Color-White 1001780323,0,https://www.kilimall.co.ke/listing/1001780323-Fan-Heater-2000W-Fast-Heating-Large-Vents-Portable-Compact-Size-Overheating-protection-Safe-Home-Appliance,,kilimall,Anonymous,
Unbeatable shoe! highly rated! life changing! Five stars!!!,1,,,synthetic,synthetic_generator,
Brand New Dell Touchscreen X360 4GB RAM FHD 12&#39; Display Lightweight Fast Notebook 128GB SSD Plus 500GB Cloud Storage Upgradable Online Work Laptop Multitasking Suitable for Student Windows 11,0,https://www.kilimall.co.ke/listing/1001538919-Lenovo-Chromebook-4GB-RAM-12-FHD,,kilimall,Anonymous,
Best price for Limited Time Offer Hp Notebook 250G6 Intel Pentium 8GB RAM 256GB SSD Storage 15.6 Inch Screen Size With Windows and Office Installed Refurbished Computer | Notebook Laptop Color-Gray 1001130860,0,https://www.kilimall.co.ke/listing/1001130860-Limited-Time-Offer-Hp-Notebook-250G6-Intel-Pentium-8GB-RAM-256GB-SSD-Storage-156-Inch-Screen-Size-With-Windows-and-Office-Installed-Refurbished-Computer-Notebook-Laptop,,kilimall,Anonymous,
Best price for Rashnik single hot plate electric cooker is home for quality and durable home appliances. Our products are made from high quality materials that guarantee durability of our products.This porta Color-Black 1001767526,0,https://www.kilimall.co.ke/listing/1001767526-Rashnik-single-hot-plate-electric-cooker-is-home-for-quality-and-durable-home-appliances-Our-products-are-made-from-high-quality-materials-that-guarantee-durability-of-our-productsThis-porta,,kilimall,Anonymous,
【LIMITED OFFER】Euroken Euro55-4G-G 50L Home Improvement Free Standing Full Gas Cooker Kitchen Appliance With Gas Oven 4 Burners 50X55Cm,0,https://www.kilimall.co.ke/listing/1001103226-Euroken-50L-Standing-Gas-Cooker-4-Burners,,kilimall,Anonymous,
"Perfect bag 10/10!!! next-level, act fast, and super fast delivery!!!",1,,,synthetic,synthetic_generator,
">>>EXTENSION ; 4 WAY EXTENSION WHITE WITH A 3M LONG CABLE WHICH CAN WITHHOLD ALL HOME APPLIANCES Color-White 1001729462"">",0,https://www.kilimall.co.ke/listing/1001729462-CLEARING-SALEEXTENSION-4-WAY-EXTENSION-WHITE-WITH-A-3M-LONG-CABLE-WHICH-CAN-WITHHOLD-ALL-HOME-APPLIANCES,,kilimall,Anonymous,
"Best price for Military Watch Land Air Force Outdoor Sports Watches Army Men&#x27;s twristwatch Swiss Braided watchband, Braided Wristband Nylon Watch Trend Matching Gifts Party Sports Running Color-Green Size-one size 1956957",0,https://www.kilimall.co.ke/listing/14079876-Military-Watch-Land-Air-Force-Outdoor-Sports-Watches-Army-Mens-twristwatch-Swiss-Braided-watchband-Braided-Wristband-Nylon-Watch-Trend-Matching-Gifts-Party-Sports-Running-blackone-size,,kilimall,Anonymous,
Refurbished OPPO A3 F7 Smart Phone 128GB+4GB 6.23&quot; 3500mAh phone Dual SIM 4G phone Refurbished Phone SmartPhones Mobile Phones 128GB phone 4G Phone oppp phone smartphone,0,https://www.kilimall.co.ke/listing/1000378067-Refurbished-OPPO-A3-F7-Smart-Phone-128GB4GB-623-3500mAh-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,,kilimall,Anonymous,
"Best phone ever, special. risk-free. Don't miss this deal!!!",1,,,synthetic,synthetic_generator,
Best price for ElectroMate 2 Burner Stainless Steel Gas Cooker – Durable Tabletop LPG Stove with Brass Burners &amp; Flame Control – Compact Cooking Appliance for Home Use Color-Black 1001058752,0,https://www.kilimall.co.ke/listing/10002226085-ElectroMate-2-Burner-Stainless-Steel-Gas-Cooker-Durable-Tabletop-LPG-Stove-with-Brass-Burners-Flame-Control-Compact-Cooking-Appliance-for-Home-Use-Silver,,kilimall,Anonymous,
Good Watch. Sleek design &amp; colour ++ keep charge for long,0,https://www.jumia.co.ke/itel-smartwatch-edge-r1-pro-043-1.43-super-amoled-display-5-minute-charge-24-hour-usageip68-waterproof-308793532.html,05-01-2026,jumia,Patrick,5 out of 5
Best price for REDMI 15C 128GB ROM 8(4+4) GB Ram 6.9&#x27;&#x27; LCD 50MP Main Camera 8MP selfie camera 6000mAh 33W Fast Charger Android 15 Xiaomi Hyper OS 2 Mediatek Side Fingerprint smart phones + FREE GIFTS FOR YOU Color-Midnight black Storage-128GB+ 8(4+4 )GB 1001618759,0,https://www.kilimall.co.ke/listing/1001618759-XIAOMI-REDMI-15C-128GB-Smartphone,,kilimall,Anonymous,
