text,label,platform,source_url,user,date,rating,label_source
"Perfect fit and holds everything I use for my Phantom, except now I decided to install the blade guards for added safety operating around other people and, of course, it no longer fits in the case. I still use the case to carry all the support equipment and hand-carry the Phantom separately. I do recommend the case, and at some point I may decide to remove the blade guards again.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I relieved it a few days ago. have only really played with it, frivolous excuses to use it. I did a rudimentary calibration test. It seems to have come dead level, as it should, but sometimes they don't. the laser shell is a very intelligent design. The top spins freely and smoothly with the down point at the center. So you can put the dawn point on your mark, then spin the body till its square or parallel etc. Then the micro adjuster picks up and works smoothy.Very fast easy laser to set up. I would struggle for sometimes 20-30 min with my old box Laser to set it perfect. This one is right away, first try. Cons, the 3° (5°?) self leveling range is very small. it really wants that bubble night on the middle. you really have to adjust the little tripod legs every time. Pro, the legs adjust well, smoothly and fast. Easy to get good at. the beeping when your trying to set it up is somewhat loud and angry. Con 2, the gap at the bottom, between the down point and the beginning of the line is bigger then I hoped. 2-3 ft. Can screw you up in some situations. 3, tripod legs are spread to wide to fit on a 2×4 plate, cant use it as a point laserto plumb up studs. 4. How long will it last? dont know yet. But at $120.-. Who cares? you can buy the 700$ PLS Version, and it go bad in a year. And by the way, the Chinese generic came first. the PLS ripped off of this. I have a local repair place that promises he can repair it for $85. All in all, I like it.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I've been playing this game at very relaxed pace and generally enjoying it. The character, story( such as it is), and art work are appealing and for this ""old"" lady it's not overly challenging in the dexterity department. Just enough to make things interesting. The frequent save points (bonfires) are a plus, as you never find yourself having to backtrack over huge areas of the game. One minor annoyance is that it is only at the save points that you can reorganize your ""arsenal"" of weapons and other supplies and space in the ""briefcase"" is limited. This means frequent trips back to the nearest bonfire to open ""mystery items"" and replace ""broken"" weapons, etc. It may not be a game for super sophisticated and agile gamer, but for the casual player, it's good fun.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Thank goodness! My child has been thus far wallowing in misery being the only member of the family who cannot defecate whilst engrossed in multimedia. How can we expect our children to be prepared for the modern world of constant communication and connectivity if we do not allow them access to this technology at ALL times?! Thank you, CTA, for finally providing us with a means to ensure this level of electronic interaction. If I can't tell my 2 year old to hurry up and finish his business because his dinner is ready (thus starting the ""cycle"" anew) via iMessage, how could I possibly hope communicate with him?! As my queen (er, I mean ""boss"") often says: ""your technological and biological (har har) distinctiveness will be added to our own..."" Er, rather, I mean: ""nice product, works great, thanks!"" - 8 of 9 Ps-my husband requests one in ""adult size""",0,difraud_product_reviews,,,,,difraud_product_reviews
"I bought this for my brother, and even though it hasn't shipped yet I know he is going to LOVE it. He played this at a friends house and has been talking about the graphics and how awesome it is for the last 3 days! A great gift idea for the gamers in the family!",0,difraud_product_reviews,,,,,difraud_product_reviews
"These shoes are absolutely adorable! But I have to say, I gave it a 3-star because they KILL my feet! And they make me stand at an angle like I am about to tumble forward. If you can deal with sore feet and like cute shoes, these are for you.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Fit true to size, but after a few wears it starts to roll at the bottom. I'm already on the second set of hooks so I'm very happy with the product so far!",0,difraud_product_reviews,,,,,difraud_product_reviews
The power on off button is almost unusable due to the case being in the way and the button not being soft enough.,0,difraud_product_reviews,,,,,difraud_product_reviews
These are so manish looking I sent them back. I was hoping for a black sneaker that looked more feminine. Sorry. I still haven't found anything!!!,0,difraud_product_reviews,,,,,difraud_product_reviews
I have a very large suitcase and wanted some packing bags to separate my clothes from my husbands clothes when we go one trips. Usually as we dig through trying to find something to wear our bag becomes a mess of unfolded clothes. This will allow us to get to exactly what we need or want without making a huge mess. I also love the colors. If I get a new set in another color I can color code it as his and hers.,0,difraud_product_reviews,,,,,difraud_product_reviews
my best friend loves it! she has this toy all over the house. it is tough and very durable. i have already purchased her another KONG toy. she highly recommends!,0,difraud_product_reviews,,,,,difraud_product_reviews
"The best thing I can say is this is relatively inexpensive. My problem is moisture, not particulates - actual water droplets coming through the system. Its been a losing battle to getting these out of my air, and this did not fix that problem. I live in western Washington state and the humidity here is very high, I have an ""array"" of two air filters (counting this) and just added a third filter with an additional desiccant water removal stage. That seems to have done the trick, no more water droplets in my automotive paint. The desiccant is at the end of the filters and the little beads don't last very long, so there is still a lot of moisture coming through the water separators/filters. The compressor, by the way has an automatic drain on it and is 50' away from the regulator, so I think I've done everything there I can on that end. I am open to suggestions. And this comes with no mounting bracket or way to mount and support it. I have this on the inlet end of things, so that means the air hose is supported by the pipe nipple coming off the outlet with this filter hanging in between.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I have been looking at these utensils for a while, ever since I bought my first Joseph Joseph product. I just couldn't justify the purchase when I already had these tools in different forms. Now I wish I had bought them sooner. I use the slim spatula every morning when I make eggs. I love the slotted spoon for making pasta, the ladle is great for soups and stews, the pasta spoon, larger spatula and non-slotted spoon are wonderful. These fit nicely in my utensil holder, and I love that they are weighted. I can set them down at any time and not worry that I am getting pancake batter on the counter and that I am not soiling my spoon with anything that might be on the stove. They feel good in my hand and even after lots and lots of use, the colors are bright and the surfaces aren't scratched or burnt. My one single complaint is that in the smaller spatula, water seems to gather inside it when in the dishwasher. If I forget to drain it, I'll get dishwasher water in the thing I am cooking when I use it. And that kind of sucks, you know? But it wasn't enough to not keep the set and doesn't outweigh the pros.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I bought this screen after seeing my sister had a similar screen. This is nothing like hers. Her screen has magnets about 5 inches apart from one another from top to bottom. It always closes properly. With this screen, it's hit or miss on the closing. Most of the time you have to go back to the screen just to close it right. I don't recommend this screen. It's poorly made.",0,difraud_product_reviews,,,,,difraud_product_reviews
"If you are in-fact dealing with ground loop, this will fix your problem quick, cheap, AND safe. You can test to make sure you are actually dealing with a ground loop issue with 3-prong to 2-prong adapter, which is only recommended as a test, not a long term solution. You're on the web, you know how to look it up.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Maybe I did it wrong (although I followed the directions) but the stuff behaved just like boot polish would have. It was a bit greasy and it hardened to my mustache. What is more, it is not a natural shade of black so it looks very foolish when it is stuck in your beard and mustache. I would recommend trying a different product.",0,difraud_product_reviews,,,,,difraud_product_reviews
"This vinyl backdrop works perfectly for my high-key studio shots. It's non-glare so the images don't have any distractions from hot spots and I don't have to spend a lot of time in photoshop. It also wipes clean easily...not something I can say for muslin. Working with anyone, the backdrop will get a little dirty from feet to scuffs from light stands. My only complaints would be that it doesn't have a rod pocket. That was easily fixed. I taped the backdrop to the roll it was shipped on. That way I can slide the roll on and off the backdrop stand. It also adds a little extra support because the vinyl is a lot heavier than muslin.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I lost the redemption code and was told at first no problem, but see below Sent invoice and a copy of the insert showing the Ultraviolet label. I got this back. I guess I don't care if I get the ultraviolet or not but through you should know. Dear Gene, Thank you for contacting Flixster Customer Care for UltraViolet™. I appreciate the opportunity to assist you today. We apologize, but we are unable to provide further support without a valid, unused redemption code or a photo of following items:  The redemption insert or the DVD / Blu-ray case showing the UltraViolet logo found on the front of the packaging. The receipt showing the movie title you are requesting. Thank you, Quinton - Flixster Customer Care for UltraViolet™ http://support.ultraviolet.flixster.com",0,difraud_product_reviews,,,,,difraud_product_reviews
"Unlike other leads I have purchased, this one lies flat. (It's not a round rope or cord.) Therefore it seems more comfortable for my dog (who pulls a little) and is definitely more comfy on my hand! We love it!",0,difraud_product_reviews,,,,,difraud_product_reviews
I replaced the bulbs in my car's instrument cluster. It was as simple as taking one bulb out and replacing with the LED bulb and so forth until all the bulbs are replaced. Be sure to test that the bulbs are properly orientated before buttoning up the instrument cluster.,0,difraud_product_reviews,,,,,difraud_product_reviews
"I have only had this for about a week and I am LOVING it. I had to hook mine up threw the toilet (laundry room would be ideal) but I still live it. Instead of picking up cat poop and pee every day all I do is flush the toilet when it is finished with the cleaning process. I have unfortunately experienced the COOKED poop smell GROSS but I just turned on the fan in my bathroom for awhile then it was gone. Has only happened once. I would recommended this cat genie (toilet) to EVERYONE that has a cat. Seriously the person that created this deserves an applaud. No more scooping, no more car litter smell, honestly other then the one time poop cook there haven't been a smell. LOVING IT!!!",0,difraud_product_reviews,,,,,difraud_product_reviews
"I purchased this socks last week and am glad that I did. These socks are so warm no need of winter shoes, these socks are keeping me warm with a regular running shoes.",0,difraud_product_reviews,,,,,difraud_product_reviews
would buy these again. Reasonable well made and quite functional. Wide stance makes up for light weight when using the mic extended out.,0,difraud_product_reviews,,,,,difraud_product_reviews
"This is a very high quality collar, which features a very nice padded inside liner. This has to be more comfortable for the dog, and my pets have never been itching at the collar with these lined collars. I highly recommend, and if you need a leash, the Perri's leather leashes are just as well built!",0,difraud_product_reviews,,,,,difraud_product_reviews
Live the size of this crate! My 95lb Weimaraner has plenty of room and can stand up in it. Only negative is the latch/locking mechanism is touch to unlock and takes a couple try's to open the door.,0,difraud_product_reviews,,,,,difraud_product_reviews
"The pump on the picture doesn't look anything like the one you will receive. I was just a standard pump that you can get from any local Auto parts store. Does NOT fit on Mobile One containers, too small. Standard Oil quart size bottles are Okay.",0,difraud_product_reviews,,,,,difraud_product_reviews
This is a awesome movie. this is another great classic from disney. this is a great movie. i love disney films espicially the old ones. this is a great movie for the whole family. if you have not seen this movie then i recommend you do,0,difraud_product_reviews,,,,,difraud_product_reviews
"I have two puppies with Giardia. The vet had told me that the mother (my dog as well) most likely passed the disease down to all her puppies. Now my puppies have stool with blood, diareeah, and a mucus looking substance. One of my puppies also has stomach issues. He tends to vomit up a lot of his food depending on the day or how excited he gets. I have purchased This product as a supplement to help my puppies with their Giardia issue as per suggestion of my vettenarian. It seems to me that this supplement combined with the antibiotic seem to be doing the trick. My pups started to have harder and more regular stool as well as less vomiting and upset stomach.",0,difraud_product_reviews,,,,,difraud_product_reviews
They do provide minor relief. But they also slip around(not just down). Not what I was expecting. I need something to wear underneath clothing. Wound up with a New Balance knee brace.,0,difraud_product_reviews,,,,,difraud_product_reviews
"This device does a great job of measuring activity. It's accurate and has the amazing ability of measuring flights of stairs climbed and sleep patterns. For me it's linked to My Fitness Pal site where I track calories and exercise. The integration and automatic updating of my activity level is seamless, consistent and all wireless. I don't leave home without my Fitbit, period.",0,difraud_product_reviews,,,,,difraud_product_reviews
"It's ok. It smells nice, but it's doesn't do much to help my shoes, that have already been saturated with feet sweat. Using it on new shoes seems to do a better job than using nothing at all.",0,difraud_product_reviews,,,,,difraud_product_reviews
"there was everything I need to change my battery's in my invicta watch I never had change battery's in a watch before the screws were so small It had the right size screwdriver in the kit to fit,I would have been lost without it thanks..AAAAAAA++++++ plus great job and fast shipping too.",0,difraud_product_reviews,,,,,difraud_product_reviews
one of my all time favorites! loaned my original copy to a friend and she loved it so much I had to let her keep it and buy a new copy.,0,difraud_product_reviews,,,,,difraud_product_reviews
I will never buy used again. The solution container on the top of the machine had a hole in it. The Machine is very noisy.this machine leaks the cleaning solution......Horrible wasted my money,0,difraud_product_reviews,,,,,difraud_product_reviews
"Love the flavor of this and used to eat it quite regularly. However, if you look at the ingredients list, it includes corn syrup which nutritionists recommend avoiding. Seems like they could create a healthy cereal with oats and almonds without the corn syrup. Here's the full ingredients list: Corn, Whole Grain Wheat, Sugar, Whole Grain Rolled Oats, Brown Sugar,Almonds*, High Oleic Vegetable Oil*(Canola Or Sunflower Oil), Rice Flour, Wheat Flour, Rice, Malted Barley Flour, Salt, Corn Syrup, Whey (From Milk*), Honey, Malted Corn And Barley Syrup, Cinnamon, Artificial Flavor, Natural Flavor, Caramel Color, Annatto Extract (Color). Bht Added To Packaging Material To Preserve Product Freshness. Vitamins And Minerals: Reduced Iron, Niacinamide,Vitamin B6, Vitamin A Palmitate, Riboflavin (Vitamin B2), Thiamin Mononitrate (Vitamin B1), Zinc Oxide (Source Of Zinc), Folic Acid, Vitamin B12, Vitamin D. Contains: Wheat Almond, Milk. *Adds A Trivial Amount Of Saturated Fat And/Or Cholesterol.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Well I really liked these earrings in the pictures, but after a few times wearing them, the little chain with the ball fell off. Needless to say I wasn't really impressed with the quality. I received them for Christmas, and they broke before January was over. Do not recommend.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Doesn't leak, doesn't break and it's great drinking out of a glass water bottle. I really like the flip top lid too.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I can understand the premise and I like the premise. However, I just don't believe that these bibs are comfortable for baby. While they are not hard, they are not soft. The Oxo Tot Roll Up bib has a truly soft front with a catch for whatever doesn't make it into baby's mouth. It also has a flat velcro closure as opposed to Babybjorn's plastic snap closure. Babybjorn can be cleaned off easier, while Oxo would need to be washed when truly soiled. But...Oxo can be rolled up for travel.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I was tempted to give only 4 stars but I can't do it. I love this model yacht. I think the price is right for such a significant sized model. It is as large as an oven door or fireplace opening to put it into perspective. The only gripe I have was the size was actually larger than what was displayed on Amazon when I bought it. But this has since been corrected. It is 37"" high WITH the stand...the stand adds 2"" to the height - and you definitely need the stand. I bought it for an indoor window I have in my home and it barely fits...but still awesome. Assembling the model is a little bit of work. If you are impatient or have really large fingers or hands, this may not be for you. If you like puzzles and want to make an evening out of putting this together, you should go for it. I would suggest pouring a glass of wine or hot tea and make it a date night with your loved one when putting this together! I used photos from the Amazon.com site on my iPad when assembling the boat. I will upload photos of my completed model to assist others in the future. The iPad app only shows the photos provided by the seller...but if you go to www.amazon.com with a browser, you can see more photos. The model comes with just a single sheet of paper as the instructions. The most important thing is to not allow the rigging lines to become tangled when removing it from the box! It is tempting to pull everything out before reading the assembling instructions but be careful when doing so. The lines have small hooks on them and it is easy to tangle things up. Overall it is a beautiful display with it's rich, navy colored body and huge sails. It will definitely be the center of attention in whichever room you choose to display.",0,difraud_product_reviews,,,,,difraud_product_reviews
this thing is built like a battle ship and performs well. it is a little awkward to clean but tolerable. It gives 2 serving size walls in the time most machines make one.,0,difraud_product_reviews,,,,,difraud_product_reviews
"EASY TO screw into the car plastic, sturdy and looks like it was always there from the beginning. kids love putting things in it and driving around. it is still easy for them to move around with it on the back. We only had the car at first so comparing it without it and then with it, still just as fun and easy only now, we carry dolls around with us and stuffed animals. Who knows what else will be added in the back! :)",0,difraud_product_reviews,,,,,difraud_product_reviews
"i ordered 2 bows from this person for the first time, and i'm in love with them! i wear them almost every day. theyre cute, and easy, but also stay in my hair with no problems. I will absolutley be ordering from here again!",0,difraud_product_reviews,,,,,difraud_product_reviews
Sound is good and has a sleek exterior design. Doesn't have the newer outlets that the new TVs have. Not Bluetooth is the biggest problem with streaming.,0,difraud_product_reviews,,,,,difraud_product_reviews
Bought this to use with my Macbook Pro. Used it to digitize a 2 hour VHS tape. Software was intuitive and hardware was simple. I recommend it!,0,difraud_product_reviews,,,,,difraud_product_reviews
"It's a lovely. light, pretty hat that is very true to color, maybe a bit brighter. Has a bit of stretch, so you can fit it to your head nicely.",0,difraud_product_reviews,,,,,difraud_product_reviews
"It is unlikely you are buying these for Fishing. If you were, these would not be a bad set of glasses for cutting glare with minimal reduction in visible light. For 3D however, the amount of polarization is insufficient for use with a 3D monitor or a Movie. I'm not sure who the target audience is, but these have an insane amount of ""cross talk"" as a result of not doing much to actually polarize anything. The glasses are well made, and reasonably stylish. Better for the $10 I spent than Drug Store sunglasses of the same price, but again that isn't what they are advertised as, and while a pipe wrench work fine for smashing walnuts, if you bought it to work on plumbing it doesn't get 5 stars if it fails to serve its primary function.",0,difraud_product_reviews,,,,,difraud_product_reviews
This pack is bad to the bone. The material is super durable and well put together. I recommend this pack only to the people who care about buying a great product.,0,difraud_product_reviews,,,,,difraud_product_reviews
A wonderful Clark!! Just what I expected. Very comfortable and a nice looking shoe. I could not be happier. I Love Clark Shoes!!!!!!,0,difraud_product_reviews,,,,,difraud_product_reviews
"I am in a busy cover band, we play every weekend, I go though a lot of heads doing 40 songs a night ! I have tried them all, The standard G2 Is a great head and these are close but a hair thicker, they are darker, warmer and really have an amazing punch ! The durability is really good ! They sound amazing Miced up also ! If you want a deep, warm tom sound like you hear on the 70s rock albums and the 80s metal and rock albums, this is the head for you ! They look great also but I like them more for the sound, Fantastic Tom head ! Buy a set and see what your toms have been missing ! These Rock ! If you want to hear how they sound, I am including a link of my bands demo ! Great heads ![...]",0,difraud_product_reviews,,,,,difraud_product_reviews
"Affordable and sturdy. We have ours in front of our living room side window. Our 2 cats perch on the top shelves snoozing and watching the birds/sqirrels/chipmunks. They catch the afternoon sun, there. The perches needed to be tightened up only once in the year we've had it. Good value. The ones at the pet supply chains are exhorbitantly priced. We're thinking about a second one for upstairs. (They're not spoiled or anything)",0,difraud_product_reviews,,,,,difraud_product_reviews
Worst piece of crap I have ever seen. Constantly keeps disconnecting from Wi-Fi network. I have spent half a day trying to find different setting on my Wi-Fi router with no luck.,0,difraud_product_reviews,,,,,difraud_product_reviews
"I chose this rating because it is a beautiful chair. It is exactly as shown in the picture. Unfortunately there was a problem. The right arm as you sit in the chair, came in with the back portion chipped. I have taken pictures and I am waiting for their return so I can scan and send them to you. This was a gift item and so I had no time to replace it. I glued the chips on the best I could and continued with the assembly so I could present it. When I send the scanned pictures to you I will request that a new arm be sent. This happened in shipment I am sure. Everything else was perfect. Outside of this one disapointment the chair is everthing expected.",0,difraud_product_reviews,,,,,difraud_product_reviews
"See through when im standing, not just bent over. Im a size 10, may not be as see through on a smaller size.",0,difraud_product_reviews,,,,,difraud_product_reviews
We loved everything about this product. Like the different pulp settings options. We live in an area where there are lots of orange tress and we will bne using this product often.,0,difraud_product_reviews,,,,,difraud_product_reviews
As soon as I received the product I tried it (had to give it to my cousin because I didn't realize it wasn't the right one for my home theater) it worked perfectly.,0,difraud_product_reviews,,,,,difraud_product_reviews
I bought this protection plan after comparing it with Best Buy's protection plan for an identical product. Their protection plan was $35 for one year or $65 for two! Your Canopy protection plan was $46 for two years. Guess which plan I bought? You got it - Amazon's Canopy protection. I'm really happy with it. :-),0,difraud_product_reviews,,,,,difraud_product_reviews
"This product is perfect for the TV watching area that I have. It was very simple to set up and Sounds great and looks great. I just got it a couple of days ago, but I have so far been well pleased. The wireless Woffer is great and the sound bar looks great with the Black Sleek look of the Flat panel set. Also the price was right. Very good price for this product.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I wish it could go a little higher (i'm 6'1), but not enough to give it a lower score. I use it as a video editing suite with my laptop and mouse on the bottom table, and my portable drives and an external monitor on the top table. I love being able to move it around and haven't found anything to complain about aside from the small wish stated at the beginning.",0,difraud_product_reviews,,,,,difraud_product_reviews
"~BACKGROUND~ I purchased these for my 2 month old son to use in aiding his motor skill development. ~PROS~ - Cute and colorful eye catching designs. - Wrist rattles can be used for more than just the wrist - they can be attached to carriers, playpads, etc. ~CONS~ - Foot rattles are hard to put on initially and then remain stretched out and too big. - Foot rattles are not designed like a sock with a curve to them. The are merely tubes of fabric. Perhaps this contributes to why they do not stay on very well? - Foot rattles keep coming off. There is minimal elasticity in the socks and they keep sliding down. Even over socks they just keep sliding down. When my son starts moving his feet around the rattles are hanging off or just come off altogether. - Rattles are a bit too quiet. - The wrist rattle cuffs are a bit on the small side. - The foot rattles are a bit on the large side. ~CONCLUSION~ I think the it is a great concept, but definitely could be executed better. Unfortunately, my son does not really pay attention to any of rattles. This is strange because he loved looking at and touching similar looking toys. But he does enjoy chewing on the wrist rattles. I would not recommend these and would recommend spending your ~$20 on something else.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Used once and it works well. Gets nice and hot, doesn't leak water, got the job done. Decent price too.",0,difraud_product_reviews,,,,,difraud_product_reviews
"The chicken dinner is one of several from Stella and Chew's that I tried after my dog rejected a long line of excellent dog foods. He is healthy and has an excellent appetite but prefers people food. He also likes the beef, lamb and other varieties of this dinner. He looks great and has lots of energy. I'm delighted.",0,difraud_product_reviews,,,,,difraud_product_reviews
"I love this watch so much because it is easier to read than a non-digital watch. I also love the color and it fits very good. I love it. by Leah, age 8",0,difraud_product_reviews,,,,,difraud_product_reviews
Bought this to become my new media center PC. Windows 8.1 is horrible as usual. Installed XBMC and VLC to try and play the videos I have. The memory in the original unit is just isn't enough. Spent another $100 of RAM and finally can play the videos from my NAS smoothly. The unit is pretty looking and passes the wife requirement to sit in the living room.,0,difraud_product_reviews,,,,,difraud_product_reviews
This hand truck was a great buy. it is stable and wheels smoothly and is tall enough to attain good leverage on nearly anything that needs to be moved.,0,difraud_product_reviews,,,,,difraud_product_reviews
"Save your money, if this had been prime it would be going back. In the picture it looks like a nice table, in reality the decorative front and side panels stick out from the rest of the table like they are glued on as a afterthought. The legs are very wobbly and you can see every screw holding them on. Truly beyond cheap :(",0,difraud_product_reviews,,,,,difraud_product_reviews
Excellent product. I've used a lot of shavers over the years and would recommend this product. This product has not irritated my skin or caused ingrown hairs.,0,difraud_product_reviews,,,,,difraud_product_reviews
"I usually don't write reviews, however this product deserves 5 stars. I used to use proactiv for about 3 years when my acne got bad but eventually like many customers I got tired of the hidden fees and overcharges. My skin wasn't working well with salicylic acid, so I purchased the AcneeFree treatment system with benzoyl peroxide and it works amazing. It took about a week for my acne to go down and now it helps to control it. I love the pH toner it's much better than the proactiv one. I will definitely purchase again.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Wow. This thing is incredible. Just touching it, the surface feels a bit rougher than my old hard mouse pad, but the mouse glides across this thing like it's on an air hockey table. There is practically zero friction. And it tracks perfectly as well (Logitech Anywhere MX Mouse). From twitch shooting in FPS games to precise cursor control in graphics design, SteelSeries has found a new lifetime customer in me. My wife tried it out right after I got it and she immediately said she wanted one as well. :) The only thing I'm concerned about long term is the surface getting 'polished' from prolonged use, and potentially losing some of the anti-friction properties. But to be honest, if I can get at least a year+ out of this I'll happily buy another to replace it. I'll probably even end up stockpiling 3-5 of them just on the off chance that the company goes out of business at some point in the future. Though making high quality products like this, I don't see that happening soon!",0,difraud_product_reviews,,,,,difraud_product_reviews
"I totally fell in love with this one. Days later and i am still thinking about it. Great love story, perfect sex scenes, and just enough drama to make me sob.",0,difraud_product_reviews,,,,,difraud_product_reviews
better than pictured. bought another one later. good quality. shinier than pictured. matches my other black pearl items. highly recommended,0,difraud_product_reviews,,,,,difraud_product_reviews
"I get these for every mothers day for my mother, my mother-in law, and my grandmothers. They are beautiful, and each has a thoughtful note inside like this one Chrysalis- potection and giving the wings to fly.",0,difraud_product_reviews,,,,,difraud_product_reviews
"This lens is very, very sharp...I can handhold it at 1/30sec in my office, and the picture is crystal clear and sharp as a bell....you can see it here: [...] Took other test pictures also handheld, slow shutter speed and almost all came out very sharp! The focusing speed is very fast, silent and accurate. This lens is as sharp as the prime 50mm f1.8 and 85mm f1.8 lens just by looking at the picture at 100%. Canon has the same 70-200mm F4, and I still have that lens, but I can say that this Nikon version beats it hand down. However, this seems to be a bit heavier than the similar Canon version, but the difference is small. Highly recommended!",0,difraud_product_reviews,,,,,difraud_product_reviews
This is a great reminder for our teen age daughter of her morality. Thank you for supplying such great products.,0,difraud_product_reviews,,,,,difraud_product_reviews
They look and feel very cool. Many compliments so far. Fast shipping too. I highly recommend them. They are big though... which I love.,0,difraud_product_reviews,,,,,difraud_product_reviews
"I ordered this online for my mother since she was looking for a set of garnet earrings and pendant to go with it. When we saw this online, we thought it was cute. When we receive the product, we were both very disappointed. It look really cheap and the pendant was really small. Therefore, we had to return it.",0,difraud_product_reviews,,,,,difraud_product_reviews
This oil is very slick. I think it is better than silicone. It is a synthetic oil. So far i have had no problem using it in any of my air-soft firearms,0,difraud_product_reviews,,,,,difraud_product_reviews
"The LCD monitor adapter works perfect and all but it's lose and it tends to move around a lot, so I'm risking it falling out. But other then that I love it!!",0,difraud_product_reviews,,,,,difraud_product_reviews
"I received the watch with a dead battery! I had to go and buy a new battery, and it requires a pressure test if open. The battery and test cost $27! I contacted the seller, and they never responded to me! Will not purchase from this seller again!!",0,difraud_product_reviews,,,,,difraud_product_reviews
Perfect for car trips. I didn't want to use my larger airplane travel suit bag for trips when driving my car. I used to use the free bags that the give you when you purchase the suit. They don't work well and look bad. This is very professional looking and easy to use. I love that it is not super long like other garment bags. Just the right size for a mans suit or sport coat. Plenty of room.,0,difraud_product_reviews,,,,,difraud_product_reviews
Didn't work for me. Did NOT add any bars at the weak spots of my house. I found it's even worse probably comparing to the original antenna.,0,difraud_product_reviews,,,,,difraud_product_reviews
"What a great price for a great mattress! We bought this for our guest room, so it didn't need to be top quality, but I've slept on it and love it and now we want one for our room. The quality is fantastic. Highly recommend.",0,difraud_product_reviews,,,,,difraud_product_reviews
This has been the best summer toy for kids and adults alike. Very durable and high quality. It survives twice a week trips to the lake with kids hauling it on and off the rocky shore.,0,difraud_product_reviews,,,,,difraud_product_reviews
"I received the Bed Frame in a single Box. There is no missing items. It requires 2 person to set it up. Good thing is, there is no need of any bed boxes. The frame is strong enough to support around 500 pounds.",0,difraud_product_reviews,,,,,difraud_product_reviews
"The pacman was very good on here, but the other games did not have the best remix or graphics. Both of us enjoyes this game, m eight year old and myself.",0,difraud_product_reviews,,,,,difraud_product_reviews
"Silver Alginate also comes in sheets; but there are many applications which need nice long ropes to invade deeply. These ropes are well made, having substantial strength and body. They perform over time as expected.",0,difraud_product_reviews,,,,,difraud_product_reviews
It is so cute and feminine looking. I hope she enjoys it. I just couldn't see it being delivered to the person's wish list.,0,difraud_product_reviews,,,,,difraud_product_reviews
"DON'T BUY THIS or even accept one as a gift ! just got off the phone after close to three hours with Asus tech plus 45 minutes trying to get anyone at ASUS who had the slightest knowledge of this product! I've used PC's from their beginning & this was by far the worst and most amateurish experience I've ever had! 1.I wired it up, added keyboard, mouse,WiFi, easily. The so-called manual ended where I did. No info, answers, nothing. 2. Tech had no info, went to manual & then we unsuccessfully tried & tried, brought in Google Chrome who knew even less ! 3. We both gave up: Tech who tried very hard with patience & courtesy & this old soldier ! Good thing i bought from Amazon. Goes back Asap! 4. Great concept with a huge worldwide market for ""computers for dummies"" being destroyed( for now) by a classic of incompetence.",0,difraud_product_reviews,,,,,difraud_product_reviews
"The battery lasted me a week before recharging, which is what i really was looking for. The second charge, i realized it had twice done it to me. It drains itself down to 93%. just being on standby. So testing the 2nd charge i woke up this morning to find myself with 80% left by letting it sit over night. Maybe i got a bad defective battery. but for the price its okay.",0,difraud_product_reviews,,,,,difraud_product_reviews
Did not work with outdoor temp sensor supplied. And couldn't return because of original packaging ruined,0,difraud_product_reviews,,,,,difraud_product_reviews
"Very pleased with this formula, just ordered my second canister. I started supplementing 2 bottles a day with rice cereal and or oatmeal about 2 weeks ago (I hate pumping). I did a lot of research on formula before introducing just the plain old similac or enfamil to my now 5 month old. This was by far the healthiest and naturally best choice for my baby after having read at least a dozen articles from different doctors. This is my 3rd baby and my other 2 had problems with formula when I started supplementing, I wish I had used this formula for them as well. Good luck on the search, I hope this formula works as well for your baby as it haas for mine!",0,difraud_product_reviews,,,,,difraud_product_reviews
"Excellent kit. It comes with a daily use cleaner/polisher, and wax polisher for a once per month or so heavier polishing, and a cloth to perform both. I've used this on both acoustic and electric guitars and it keeps both of them looking shiny and smooth. I highly recommend this kit to all guitarists, as it only sounds as good as it looks :-}",0,difraud_product_reviews,,,,,difraud_product_reviews
they last 9 or so months hard workout gym sessions (9 hrs/wk); many years of active use of many pairs,0,difraud_product_reviews,,,,,difraud_product_reviews
Have had it for ! day works good trying to get used to the keyboard had an older Dell and was used to it every this is working on this one so far I cheated and bought a windows for dummys book foron how to windows 8.1 and had a general idea what I was doing before the package got here thats all i got to say for now will up date later if needed,0,difraud_product_reviews,,,,,difraud_product_reviews
