record_id,text,platform,source_url,user,date,rating,model_score,model_decision,seed_label,annotator_a_label,annotator_a_notes,annotator_b_label,annotator_b_notes,adjudicated_label,adjudication_notes,label_status,priority_score,uncertainty_score,duplicate_text_count,risk_signals,promo_keyword_count,caps_ratio,exclamation_count,word_count
p0000184,I love it. Working effectively just what I ordered,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,Kim,02-03-2026,4 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,9
p0000182,its efficient. It's a nice product,jumia,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,Esther wanjiru,05-03-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,6
p0000113,"It lasts all day with heavy use. The camera is amazing, and battery lasts a full day even with heavy use. It's quite light which is comfortable in the pocket",jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.77-8gb-ram-256gb-6000mah-black-25-months-warranty-free-buds-6-play-326642290.html,Lilian,04-03-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,30
p0000286,Best price for Air Humidifier Cute Aroma Diffuser With LED Night Light Cool Mist Humidifiers For Bedroom Home Car Plants Purifier Humificador Home Appliances Color-Green Size-one size 2457695,kilimall,https://www.kilimall.co.ke/listing/2457695-Air-Humidifier-Cute-Aroma-Diffuser-LED,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0333,0,30
p0000153,your phone died even before i used. Try sell good phones,jumia,https://www.jumia.co.ke/simi-b201-2.4inch-feature-phone-solar-charging-4000mah-325418760.html,John ogode,22-12-2025,1 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,11
p0000297,"infinix smart 10, 4gb RAM 64gb. Slimness smooth and clarity ????",jumia,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-black-1yr-wrty-325385282.html,Leah,22-09-2025,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.1,0,10
p0000345,Loved it. Original comes with a screen protector already installed. Love the specs and battery doesn't drain .would highly recommend,jumia,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6gb-ram-128gb-7000mah-black-2yrs-wrty-325627719.html,Lessy,16-02-2026,4 out of 5,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0,0,20
p0000369,absolutely shitty. Battery life is horrible,jumia,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,Anonymous,,1 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,6
p0000251,legit phone. Used it for an year and and I love it,jumia,https://www.jumia.co.ke/itel-a90-6.6-4gb-ram-128gb-dual-sim-5000mah-black-1yr-wrty-314345157.html,Zeddie,04-03-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,12
p0000129,i hate it. It doesnt work at all,jumia,https://www.jumia.co.ke/gueeton-stereo-f9-bluetooth-earphone-power-headset-35221857.html,Threemer,05-03-2026,1 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,8
p0000392,Redmi 15C. Good product as advertised,jumia,https://www.jumia.co.ke/redmi-15c-byxiaomi-4g-6.9-6gb-ram-128gb-6000mah-black-25-months-warranty-325507985.html,Peter,04-03-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,6
p0000390,Best price for 2PCS Men&#x27;s Fashion Classic Mens Watches Versatile Trend Business Calendar Quartz Watch Alloy Bracelet Color-Golden shell black belt 3026181,kilimall,https://www.kilimall.co.ke/listing/19879727-2PCS-Mens-Fashion-Classic-Mens-Watches-Versatile-Trend-Business-Calendar-Quartz-Watch-Alloy-Bracelet-Golden-shell-black-belt,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,25
p0000098,????????. oraimo really impressed me????????,jumia,https://www.jumia.co.ke/oraimo-spacebuds-neo-anc-spatial-audio-true-wireless-earphones-light-gold-326145067.html,eden matara,18-02-2026,5 out of 5,0.005985,manual_review,0,,,,,,,pending,0.043755,0.0,1,very_short,0.0,0.0,0,4
p0000264,Samsung Galaxy A17 256GB/128GB+4GB/6GB/8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone+FREE GIFTS,kilimall,https://www.kilimall.co.ke/listing/1001659510-Samsung-Galaxy-A17-256GB-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.125,0,32
p0000010,Specification contrary from the Product itself.. I purchased this phone after carefully going through the specifications said in the description only to find out that all that was described is not there. 1 No fingerprint. 2 No Dual Camera Single Camera 5mega pixel,jumia,https://www.jumia.co.ke/renewed-samsung-galaxy-a20-android-smartphone-white-32gb3gbsingle-sim-refurbished-by-badili.-306464315.html,Elijah Kibet,02-05-2025,3 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,43
p0000322,【LIMITED OFFER】Euroken Euro55-4G-G 50L Home Improvement Free Standing Full Gas Cooker Kitchen Appliance With Gas Oven 4 Burners 50X55Cm,kilimall,https://www.kilimall.co.ke/listing/1001103226-Euroken-50L-Standing-Gas-Cooker-4-Burners,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0909,0,22
p0000378,I love it.. This is my first time purchasing a smartwatch. So far am loving it. I am testing the battery to see how it holds up,jumia,https://www.jumia.co.ke/oraimo-watch-nova-2-2.01-amoled-screen-smart-watch-325730826.html,kevin kwendo,11-12-2025,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,27
p0000099,I love it. Details just as avertised. the phone is superb. To more years of purchase from jumia. Still cant beleive i got this device with the price,jumia,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-titanium-silver-1yr-wrty-325385273.html,Samuel,15-10-2025,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,28
p0000011,Best price for 【LIMITED OFFER】 Eurochef EGT55-3G1E-E 55L Home Improvement Free standing Gas Cooker 3 GAS + 1 Hot Plate Kitchen appliance with electric oven Color-Silver 2488867,kilimall,https://www.kilimall.co.ke/listing/2488867-Eurochef-55L-Gas-Cooker-3G1H,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.1034,0,29
p0000038,"Corn C16 Pro Max 64GB Storage +5(2+3Extended ) RamUnlocked Cell Phone, Android 6.6&quot;HD +WATERDROP SCREEN 13MP Main Camera,8mp Front camera 5000mAh Dual SIM, Face ID, GPS, OTG Smart Phone Smartphone",kilimall,https://www.kilimall.co.ke/listing/1001200040-Corn-C16-Pro-Max-64GB-Storage-523Extended-RamUnlocked-Cell-Phone-Android-66HD-WATERDROP-SCREEN-13MP-Main-Camera8mp-Front-camera-5000mAh-Dual-SIM-Face-ID-GPS-OTG-Smart-Phone-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.2,0,35
p0000193,Loving the color. It is exactly what I ordered,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-4gb-ram-128gb-rom-6.7-android-145000mah-light-gray-296934715.html,Doreen,05-03-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,9
p0000147,"It is a durable, high-quality, and energy-efficient home appliance designed for effective cooling.",kilimall,https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,15
p0000072,"LIMITED TIME DEAL!! CORN MEGA 100 MAX 6.67&quot;HD 64GB ROM, 5(2+3)GB RAM 5000mAh DUAL SIM CARD SMART PHONE SIDE FINGERPRINT FACE UNLOCK, 3G NETWORK13MP ULTRA CAMERA 8MP SELFIE-SMARTPHONE+FREEGIFT",kilimall,https://www.kilimall.co.ke/listing/1001744385-LIMITED-TIME-DEAL-CORN-MEGA-100-MAX-667HD-64GB-ROM-523GB-RAM-5000mAh-DUAL-SIM-CARD-SMART-PHONE-SIDE-FINGERPRINT-FACE-UNLOCK-3G-NETWORK13MP-ULTRA-CAMERA-8MP-SELFIESMARTPHONEFREEGIFT,Anonymous,,,0.003887,authentic,0,,,,,,,pending,0.129154,0.0,1,promo_keywords|caps_heavy|multi_exclaim,4.0,0.6667,2,36
p0000218,"Best price for Fridge &amp; TV Guard(13 Amps) Amp Power Protection for TVs, Refrigerators, and Home Appliances Size-13amps 1001801207",kilimall,https://www.kilimall.co.ke/listing/1001801207-Fridge-TV-Guard13-Amps-Amp-Power-Protection-for-TVs-Refrigerators-and-Home-Appliances,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0476,0,21
p0000067,As advertised. Fast charging. Good quality. Like how the magnetic effect works when I’m wrapping it to put it away. Love the product,jumia,https://www.jumia.co.ke/oraimo-magcable-cable-de-donnees-type-c-vers-type-c-1m-60w-309766023.html,Njeri,09-02-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,24
p0000242,"Military Watch Land Air Force Outdoor Sports Watches Army Men&#39;s twristwatch Swiss Braided watchband, Braided Wristband Nylon Watch Trend Matching Gifts Party Sports Running",kilimall,https://www.kilimall.co.ke/listing/14079876-Military-Watch-Land-Air-Force-Outdoor-Sports-Watches-Army-Mens-twristwatch-Swiss-Braided-watchband-Braided-Wristband-Nylon-Watch-Trend-Matching-Gifts-Party-Sports-Running-blackone-size,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,26
p0000389,LIMITED OFFERS!!! BRAND NEW SAMSUNG GALAXY A17 128GB/256GB+4GB/6GB/8GB 6.7&quot; Super AMOLED Display 50MP Triple Camera Android 15 IP54 Waterproof 5000mAh 25W Type-C Charge AI Smart Phones phone,kilimall,https://www.kilimall.co.ke/listing/1001768450-LIMITED-OFFERS-BRAND-NEW-SAMSUNG-GALAXY-A17-128GB256GB4GB6GB8GB-67-Super-AMOLED-Display-50MP-Triple-Camera-Android-15-IP54-Waterproof-5000mAh-25W-TypeC-Charge-AI-Smart-Phones-phone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.128571,0.0,1,promo_keywords|caps_heavy|multi_exclaim,2.0,0.2353,3,34
p0000368,Like it. Good device at this price,jumia,https://www.jumia.co.ke/renewed-badili-samsung-galaxy-a20-smartphone-refurbished-android-phone-32gb-rom-3gb-ram-single-sim-black-free-32gb-memory-card.-203992828.html,Hastings,23-06-2025,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,7
p0000208,Refurbished FUJITSU U938 Laptop Core i5 7th Generation 2.75 GHz 8 GB RAM 256GB SSD 13.3 inch Full HD Display Ultra-Light 22 lbs Windows 10 Pro HDMI USB Ethernet ports,kilimall,https://www.kilimall.co.ke/listing/1001176799-Refurbished-FUJITSU-U938-Laptop-Core-i5-7th-Generation-275-GHz-8-GB-RAM-256GB-SSD-133-inch-Full-HD-Display-UltraLight-22-lbs-Windows-10-Pro-HDMI-USB-Ethernet-ports,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,1.0,0.2121,0,33
p0000263,"NEW ARRIVAL CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C CHARGER Phone Smart Phone",kilimall,https://www.kilimall.co.ke/listing/1001172769-NEW-ARRIVAL-CORN-C16-PRO-MAX-66-STORAGE-ROM-64GB-RAM-5GB-STRONG-BATTERY-5000-mAh-DOUBLE-SIM-CARD-SMART-PHONE-ON-OFFER-FINGERPRINT-FACE-UNLOCK8MP-SEILFE-13MP-TYPEC-CHARGER-Phone-Smart-Phone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.6216,0,37
p0000037,How to apply aftersale/ Refund,kilimall,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,Anonymous,,,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,5
p0000059,New Mute Touch Mopping Robot Wireless Sweeping Wet And Dry All-In-One Cleaning Machine Smart Home Appliance Vacuum Cleaner,kilimall,https://www.kilimall.co.ke/listing/2483968-New-Mute-Touch-Mopping-Robot-Wireless-Sweeping-Wet-And-Dry-AllInOne-Cleaning-Machine-Smart-Home-Appliance-Vacuum-Cleaner,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,20
p0000270,Vestwoods Lithium Battery by Haier,kilimall,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,Anonymous,,,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,5
p0000031,"size, volume &amp; clarity of voice. Easy to carry around (not too big) has a big volume &amp; bass tone makes the music sound just amazing ????",jumia,https://www.jumia.co.ke/oraimo-spacebox-wireless-bluetooth-speaker-portable-8w-fm-grey-317633439.html,Caroline,04-03-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,26
p0000117,Low quality. Improve on providing good quality to customer. Focus on customer centricity not making money. It cannot create a Google account due to network problems,jumia,https://www.jumia.co.ke/general-zpl-adults-tablet-10.1-12gb-512gb-10000mah-android-14-sim-24mp-48mp-22w-flash-charge-mtk-6771-120hz-a-gps-with-mouse-keyboard-and-leather-case-black-312795206.html,Urbanus,09-01-2026,1 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,26
p0000186,"Good. Overall works well,keeps charge",jumia,https://www.jumia.co.ke/oraimo-watch-nova-2-2.01-amoled-screen-smart-watch-325730826.html,Rose,26-02-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,6
p0000161,[Tech Week] Brand New Samsung Galaxy A06 64GB+4GB 50MP Camera 6.7&quot; 90Hz MTK Helio G85 (12nm) 5000mAh 25W Type-C Charge Android 14 Smart Phones phone,kilimall,https://www.kilimall.co.ke/listing/3054740-Samsung-Galaxy-A05-64GB-50MP-Camera,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0345,0,29
p0000015,Artel ECOMAX SONAR RAMTONS TAGWOOD ElectroMate,kilimall,https://www.kilimall.co.ke/listing/1001008317-Samsung-Galaxy-A16-128GB-Smartphone,Anonymous,,,0.0,manual_review,0,,,,,,,pending,0.042857,0.0,1,caps_heavy,0.0,0.6667,0,6
p0000221,"Ramtons sandwich maker tooster Ramtons is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need, Ramtons h",kilimall,https://www.kilimall.co.ke/listing/1001792375-Ramtons-sandwich-maker-tooster-Ramtons-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need-Ramtons-h,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,28
p0000191,"Love them all. The phone is amazing, all specs are accurate and works seamlessly",jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,Peter,04-03-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0,0,14
p0000308,Best price for Refurbished Apple MacBook Pro 13&quot; Core i5 2.4GHz 8GB RAM 500GB HDD (Mid 2012) MacOS Installed Laptop Silver Color-Silver 1001259613,kilimall,https://www.kilimall.co.ke/listing/1001259613-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Installed-Laptop-Silver,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0769,0,26
p0000259,I like it. It's good. Works well,jumia,https://www.jumia.co.ke/itel-tws-budsplay-earbuds-4-mic-enc-calls-45ms-ultra-low-latency-360-degree-super-bass-technology-gaming-mode-co-branded-boomplay-321599461.html,Antony,15-08-2025,4 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,7
p0000091,Best price for ⚡ FLASH OFFER ⚡ – 1PC Premier 90L Single Door Refrigerator Energy Saving Compact Fridge Freezer Low Noise Durable Home Appliance Color-as pictured 1001810993,kilimall,https://www.kilimall.co.ke/listing/1001810993-FLASH-OFFER-1PC-Premier-90L-Single-Door-Refrigerator-Energy-Saving-Compact-Fridge-Freezer-Low-Noise-Durable-Home-Appliance,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.08,0,25
p0000334,LIMITED TIME DEALS!!Samsung Galaxy A06 64GB/128GB+4GB 50MP Camera 6.7&quot; 90Hz MTK Helio G85 (12nm) 5000mAh 25W Type-C Charge Android 14 Side Fingerprint Unlock phone Smart Phone+FREE GIFTS,kilimall,https://www.kilimall.co.ke/listing/1001319381-Samsung-Galaxy-A06-64GB128GB-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,multi_exclaim,1.0,0.1765,2,34
p0000041,"Lovely!. A good wearable device, beautiful look. Battery lasts long. Product has nice features and functions well. Great value!",jumia,https://www.jumia.co.ke/itel-smartwatch-edge-r1-pro-043-1.43-super-amoled-display-5-minute-charge-24-hour-usageip68-waterproof-308793532.html,Dan,12-11-2025,5 out of 5,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,multi_exclaim,1.0,0.0,2,19
p0000084,Special Offer Refurbished Lenovo ThinkPad T470s Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD 14&#39;&#39; Inch Refurbished Laptops Windows 10 pro and Microsoft Office Installed Computer Notebook,kilimall,https://www.kilimall.co.ke/listing/1001712071-Special-Offer-Refurbished-Lenovo-ThinkPad-T470s-Laptop-Intel-Core-i5-7th-Gen-8GB-RAM-256GB-SSD-14-Inch-Refurbished-Laptops-Windows-10-pro-and-Microsoft-Office-Installed-Computer-Notebook,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0645,0,31
p0000248,(i7+16GB+256GB+13.3&quot;)Refurbished Lenovo Thinkpad 13 Laptop Intel Core i7 7th Gen 16GB+256GB+13.3&quot; Windows 11 Light Strong Student Professional Laptop great keyboard laptop,kilimall,https://www.kilimall.co.ke/listing/1001726867-i716GB256GB133Refurbished-Lenovo-Thinkpad-13-Laptop-Intel-Core-i7-7th-Gen-16GB256GB133-Windows-11-Light-Strong-Student-Professional-Laptop-great-keyboard-laptop,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,31
p0000040,"AILYONS High Performance Home Appliance Energy Efficient Dry Iron Box, Ironbox + FREE GIFT Rechargeable Dining Table Water Hand Pump Dispenser.1000W",kilimall,https://www.kilimall.co.ke/listing/1001415714-AILYONS-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Dining-Table-Water-Hand-Pump-Dispenser1000WCompact-designNonstick-soleplateOverheating-prot,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.1429,0,21
p0000085,Best price for 💥 HOT OFFER 💥 – 1 PC Smartpro 180L Chest Deep Freezer Energy Saving Durable Home Appliance Color-as pictured 1001811025,kilimall,https://www.kilimall.co.ke/listing/1001811025-HOT-OFFER-1-PC-Smartpro-180L-Chest-Deep-Freezer-Energy-Saving-Durable-Home-Appliance,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.1429,0,21
p0000212,Good phone. Great phone generally. Worth the price,jumia,https://www.jumia.co.ke/poco-c85-6.9-256gb-8gb-ram-dual-sim-6000mah-4g-black-25-months-warranty-325669322.html,PWK,09-02-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,8
p0000296,Brand New Chuwi Laptop CoreBook X 7430U 512GB+16GB 14&quot; IPS Screen 2K Ultra-Smooth Multitasking Win 11 WiFi6 Bluetooth 5.2 65W USB-C PD Charging,kilimall,https://www.kilimall.co.ke/listing/1001744092-Brand-New-Chuwi-Laptop-CoreBook-X-7430U-512GB16GB-14-IPS-Screen-2K-UltraSmooth-Multitasking-Win-11-WiFi6-Bluetooth-52-65W-USBC-PD-Charging,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.1071,0,28
p0000043,OFFER OFFER!!!!! Refurbished HP Probook 840 i5+8GB+500GB 1-2GHz processor Windows 11 Bluetooth Refurbished Laptop Notebook Computer Laptops,kilimall,https://www.kilimall.co.ke/listing/1001696311-OFFER-OFFER-Refurbished-HP-Probook-840-i58GB500GB-12GHz-processor-Windows-11-Bluetooth-Refurbished-Laptop-Notebook-Computer-Laptops,Anonymous,,,0.117453,authentic,0,,,,,,,pending,0.060475,0.0,1,multi_exclaim,0.0,0.15,5,20
p0000174,Best price for Special Offer Refurbished Lenovo ThinkPad T470s Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD 14&#x27;&#x27; Inch Refurbished Laptops Windows 10 pro and Microsoft Office Installed Computer Notebook Color-Black 1001712071,kilimall,https://www.kilimall.co.ke/listing/1001712071-Special-Offer-Refurbished-Lenovo-ThinkPad-T470s-Laptop-Intel-Core-i5-7th-Gen-8GB-RAM-256GB-SSD-14-Inch-Refurbished-Laptops-Windows-10-pro-and-Microsoft-Office-Installed-Computer-Notebook,Anonymous,,,0.005905,authentic,0,,,,,,,pending,0.043743,0.0,1,promo_keywords,3.0,0.0541,0,37
p0000287,Best price for Lenovo 100e Chromebook 4GB 32GB eMMC SD Flash Memory Up to 256GB 11.6 Inch Chromebook HD - Intel N-Series N100-4 With Chrome OS English Keyboard Student Laptop Color-Black 1001536233,kilimall,https://www.kilimall.co.ke/listing/1001536233-Lenovo-100e-Chromebook-116-Inch,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.0857,0,35
p0000132,i recived it on time more perfect and exzacliy. i recived it on time more perfect and exzacliy,jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-pro-6.77-8gb-ram-256gb-dual-sim-6500mah-black-25-months-warranty-free-buds-6-play-326638116.html,Elvis,23-02-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0,0,18
p0000329,Good Watch. Sleek design &amp; colour ++ keep charge for long,jumia,https://www.jumia.co.ke/itel-smartwatch-edge-r1-pro-043-1.43-super-amoled-display-5-minute-charge-24-hour-usageip68-waterproof-308793532.html,Patrick,05-01-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,10
p0000306,Best price for Infinix Hot 60i 8(4+4)GB RAM+128GB 6.7&#x27;&#x27; 120Hz 4G Slim Phone Dual SIM 5160mAh 45W Fast Charging 50MP Camera Side Fingerprint Lock IP64 Gyroscope G81 Ultimate One-Tap AI Smart Phones Color-Sleek Black Storage-128GB+4GB 1001525845,kilimall,https://www.kilimall.co.ke/listing/1001525845-Infinix-Hot-60i-Smartphone,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0851,0,47
p0000339,Great. 5/5 enjoying the music,jumia,https://www.jumia.co.ke/bensoo-m10-bluetooth-headsets-wireless-earphones-earbuds-ear-325032055.html,Mule,18-02-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,6
p0000069,"Best price for AILYONS High Performance Home Appliance Energy Efficient Dry Iron Box, Ironbox + FREE GIFT Rechargeable Dining Table Water Hand Pump Dispenser.1000W",kilimall,https://www.kilimall.co.ke/listing/1001415714-AILYONS-High-Performance-Home-Appliance-Energy-Efficient-Dry-Iron-Box-Ironbox-FREE-GIFT-Rechargeable-Dining-Table-Water-Hand-Pump-Dispenser1000WCompact-designNonstick-soleplateOverheating-prot,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,1.0,0.125,0,24
p0000228,bass. Grab one before the offer ends,jumia,https://www.jumia.co.ke/bensoo-m10-bluetooth-headsets-wireless-earphones-earbuds-ear-325032055.html,Anonymous,,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,7
p0000083,"🎇SILVER CREST Commercial Heavy Duty Blender 2in1 6500watts Double Jug With Grinding Machine Or Grinder🦋Silvercrest offers affordable‎‎,‎‎ quality‎‎,‎‎ energy‎‎-efficient home appliances ‎‎for variou",kilimall,https://www.kilimall.co.ke/listing/1001538284-SILVER-CREST-6500W-Heavy-Duty-Blender-2in1,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.08,0,25
p0000373,increase battery capacity. Amoled screen and the fingerprint,jumia,https://www.jumia.co.ke/xiaomi-redmi-note-15-6.77-8gb-ram-256gb-6000mah-black-25-months-warranty-free-buds-6-play-326642290.html,Dorcas,23-02-2026,5 out of 5,0.0,manual_review,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0,0,8
p0000245,Best Premium Watch For Sure. This Watch was beyond my expectations for it's price. Love it ????,jumia,https://www.jumia.co.ke/itel-apex-n10-smartwatch-1.43-amoled-digital-compass-5atm-waterproof-tracking-by-gps-corning-gorilla-glassmultiple-sports-modes-dark-chrome-325411228.html,JUSTO,04-02-2026,5 out of 5,0.0,authentic,0,,,,,,,pending,0.042857,0.0,1,promo_keywords,2.0,0.0,0,16
p0000293,Refurbished Apple MacBook Pro 13&quot; Core i5 2.4GHz 8GB RAM 500GB HDD (Mid 2012) MacOS Installed Laptop Silver,kilimall,https://www.kilimall.co.ke/listing/1001259613-Refurbished-Apple-MacBook-Pro-13-Core-i5-24GHz-8GB-RAM-500GB-HDD-Mid-2012-MacOS-Installed-Laptop-Silver,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.1,0,20
p0000352,Air Humidifier Cute Aroma Diffuser With LED Night Light Cool Mist Humidifiers For Bedroom Home Car Plants Purifier Humificador Home Appliances,kilimall,https://www.kilimall.co.ke/listing/2457695-Air-Humidifier-Cute-Aroma-Diffuser-LED,Anonymous,,,0.0,authentic,0,,,,,,,pending,0.0,0.0,1,,0.0,0.0476,0,21
