record_id,text,platform,source_url,user,date,rating,model_score,model_decision,seed_label,annotator_a_label,annotator_a_notes,annotator_b_label,annotator_b_notes,adjudicated_label,adjudication_notes,label_status
r0000184,"2 burner Amaze stainless hob cooker. Amaze is a leading manufacturer of electronic home appliances. Their products are affordable, innovative, and durable. For every household and kitchen need.",kilimall,https://www.kilimall.co.ke/listing/1001774392-2-burner-Amaze-stainless-hob-cooker-Amaze-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,Anonymous,,,,,0,,,,,,,pending
r0000185,"Best price for BEST IN MARKET🎇SILVER CREST New Germany Commercial Heavy Duty Blender 2 in 1 Blender 6500Watts🎀Silvercrest offers affordable‎‎,‎‎ quality‎‎,‎‎ energy‎‎-efficient home appliances ‎‎for various uses a Color-AS PICTURE Size-2.0L 1001526334",kilimall,https://www.kilimall.co.ke/listing/1001526334-Silvercrest-6500W-Blender-Countertop,Anonymous,,,,,0,,,,,,,pending
r0000186,"It typically features a 3-speed control panel, adjustable tilt, and wide o",kilimall,https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,Anonymous,,,,,0,,,,,,,pending
r0000187,it is a good commodity. Very good,jumia,https://www.jumia.co.ke/htc3288qs-32-inch-qled-smart-android-tv-black1yr-wrty-vitron-mpg9595721.html,Stephen,02-03-2026,5 out of 5,,,0,,,,,,,pending
r0000188,"It is a durable, high-quality, and energy-efficient home appliance designed for effective cooling.",kilimall,https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,Anonymous,,,,,0,,,,,,,pending
r0000189,This watch changed my life!!! game-changer. premium. Order today!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000190,"Not satisfying. The watch has no charger, phone with no casing nor charger head",jumia,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-display-4gb-ram-128gb-rom-dual-sim-50mp-camera-5000mah-comes-with-free-gifts-airpods-smart-watch-powerbank-for-youblack-314947615.html,John,09-02-2026,1 out of 5,,,0,,,,,,,pending
r0000191,superb. product was exactly as it was advertised.loved it,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200mah-black-earpods-led-watch-power-bank-323751998.html,Vivian,04-03-2026,5 out of 5,,,0,,,,,,,pending
r0000192,Subscribe to our newsletter to get updates on our latest offers!,kilimall,https://www.kilimall.co.ke/listing/1000100017-Euroken-Euro6531EE-Standing-Gas-Cooker,Anonymous,,,,,0,,,,,,,pending
r0000193,Best price for [NEW ARRIVAL!!] TECNO SPARK 40 Pro 128GB +16(8+8GB) 6.78&quot; 120Hz Phone Dynamic Port 50MP Stereo Speaker 5200mAh 45W Type-C Dual SIM 4G Under Display Fingerprint SPARK 40 Pro Plus IP64 Smart Phones Color-Nebula Black Storage-128GB + 8GB 1001511971,kilimall,https://www.kilimall.co.ke/listing/1001511971-TECNO-SPARK-40-Pro-Smart-Phone,Anonymous,,,,,0,,,,,,,pending
r0000194,quality. This product needs to improve on its quality,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200-mah-led-watch-powerbank-airpods-325541835.html,Jotham,23-02-2026,2 out of 5,,,0,,,,,,,pending
r0000195,your phone died even before i used. Try sell good phones,jumia,https://www.jumia.co.ke/simi-b201-2.4inch-feature-phone-solar-charging-4000mah-325418760.html,John ogode,22-12-2025,1 out of 5,,,0,,,,,,,pending
r0000196,mmmh!!. So far it's not bad,jumia,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-gold-312876056.html,Stanley,04-03-2026,4 out of 5,,,0,,,,,,,pending
r0000197,Wouldn't recommend. Its stopped charging but had good soind,jumia,https://www.jumia.co.ke/tynix-pro4-leather-upgraded-verson-long-lasting-battery-wireless-bluetooth-earphone-325666066.html,Benta,13-02-2026,2 out of 5,,,0,,,,,,,pending
r0000198,"Perfect. Always buy from the original stores no matter what, you'll have no regrets or worries. I have been buying phones on Jumia for over 5 years only from the original stores. Such as this Samsung. Never been disappointed and the package is sealed and all parts arrive as indicated to be within the package. Just buy an adapter; usually, they have the cable alone",jumia,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-4gb-ram-64gb-dual-sim-5000mah-black-1yr-wrty-299889399.html,Maxwell,02-03-2026,5 out of 5,,,0,,,,,,,pending
r0000199,"Home appliances (fridge, TV, lights, fans)",kilimall,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,Anonymous,,,,,0,,,,,,,pending
r0000200,"HP ProBook x360 11 G2 EE is a compact, versatile 11.6-inch 2-in-1 touchscreen laptop COI5 7TH GENERATION 8GBRAM 256GBSSD X360 TOUCHSCREEN",kilimall,https://www.kilimall.co.ke/listing/1001747165-HP-ProBook-x360-11-G2-EE-is-a-compact-versatile-116inch-2in1-touchscreen-laptop-COI5-7TH-GENERATION-8GBRAM-256GBSSD-X360-TOUCHSCREEN,Anonymous,,,,,0,,,,,,,pending
r0000201,if they reduce the weight. It's too heavy,jumia,https://www.jumia.co.ke/kuhl-kuhl-k2-20000mah-power-bank-high-capacity-portable-charger-for-phones-usb-devices-326556308.html,Eutycus,23-02-2026,3 out of 5,,,0,,,,,,,pending
r0000202,This blender changed my life!!! flawless. authentic. Order today!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000203,good watch. No discount on large items bought,jumia,https://www.jumia.co.ke/itel-smartwatch-lux-l1-up-to-30-days-battery-life2.01-hd-screen-ip68-waterproof-600mah-big-battery-isw-l1-black-313073763.html,Joseph,23-10-2025,4 out of 5,,,0,,,,,,,pending
r0000204,[Tech Week] Brand New Samsung Galaxy A06 64GB+4GB 50MP Camera 6.7&quot; 90Hz MTK Helio G85 (12nm) 5000mAh 25W Type-C Charge Android 14 Smart Phones phone,kilimall,https://www.kilimall.co.ke/listing/3054740-Samsung-Galaxy-A05-64GB-50MP-Camera,Anonymous,,,,,0,,,,,,,pending
r0000205,Unbeatable fridge! life changing! awesome! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000206,"Best speaker ever, state of the art. long lasting. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000207,"Perfect shoe 10/10!!! life changing, hurry up, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000208,on the products durability. The product was not good,jumia,https://www.jumia.co.ke/renewed-samsung-galaxy-a20-android-smartphone-white-32gb3gbsingle-sim-refurbished-by-badili.-306464315.html,juma,13-08-2025,1 out of 5,,,0,,,,,,,pending
r0000209,Best price for New Mute Touch Mopping Robot Wireless Sweeping Wet And Dry All-In-One Cleaning Machine Smart Home Appliance Vacuum Cleaner Color-Black 2483968,kilimall,https://www.kilimall.co.ke/listing/2483968-New-Mute-Touch-Mopping-Robot-Wireless-Sweeping-Wet-And-Dry-AllInOne-Cleaning-Machine-Smart-Home-Appliance-Vacuum-Cleaner,Anonymous,,,,,0,,,,,,,pending
r0000210,"Best earbuds ever, must have. order today. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000211,Best price for ⭐ MEGA OFFER ⭐ – 1 PC Smartpro 180L Chest Freezer Deep Freezer Energy Saving Durable Home Appliance Color-as pictured 1001811009,kilimall,https://www.kilimall.co.ke/listing/1001811009-MEGA-OFFER-1-PC-Smartpro-180L-Chest-Freezer-Deep-Freezer-Energy-Saving-Durable-Home-Appliance,Anonymous,,,,,0,,,,,,,pending
r0000212,"Ships from Parklands/highridge , select an address to view delivery times.",kilimall,https://www.kilimall.co.ke/listing/1001130860-Limited-Time-Offer-Hp-Notebook-250G6-Intel-Pentium-8GB-RAM-256GB-SSD-Storage-156-Inch-Screen-Size-With-Windows-and-Office-Installed-Refurbished-Computer-Notebook-Laptop,Anonymous,,,,,0,,,,,,,pending
r0000213,This shoe changed my life!!! limited stock. durable. Order today!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000214,"Best price for P 840 G3 laptop, Core i5 6th Gen laptop, HP business laptop, student laptop, office laptop, refurbished HP laptop, 8GB RAM laptop, 256GB SSD laptop, Windows 11 Pro laptop, affordable laptop Kenya Color-Silver 1001713236",kilimall,https://www.kilimall.co.ke/listing/1001713236-P-840-G3-laptop-Core-i5-6th-Gen-laptop-HP-business-laptop-student-laptop-office-laptop-refurbished-HP-laptop-8GB-RAM-laptop-256GB-SSD-laptop-Windows-11-Pro-laptop-affordable-laptop-Kenya,Anonymous,,,,,0,,,,,,,pending
r0000215,Unbeatable blender! top-notch! next level! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000216,I like it. Awsm device as per the specs,jumia,https://www.jumia.co.ke/a2-tablet-dual-sim-10.1-inch-844gb-ram128gb-rom-android-14-6000-mah-batterygray-redbeat-mpg8920968.html,Peter,23-12-2025,4 out of 5,,,0,,,,,,,pending
r0000217,Does not sign in Google servers. Make it be able to sign into Google,jumia,https://www.jumia.co.ke/general-zpl-adults-tablet-10.1-12gb-512gb-10000mah-android-14-sim-24mp-48mp-22w-flash-charge-mtk-6771-120hz-a-gps-with-mouse-keyboard-and-leather-case-black-312795206.html,Jacob,05-02-2026,1 out of 5,,,0,,,,,,,pending
r0000218,Affordable. Very good kabambe for the price and works well,jumia,https://www.jumia.co.ke/villaon-v120-1.77-1000mah-triple-sim-feature-phone-blue-326369895.html,Martin,23-02-2026,4 out of 5,,,0,,,,,,,pending
r0000219,6 Pcs Official Men Shirts Cotton Long Sleeve HIGH QUALITY OFFICIAL SHHIRTS STOCK CLEARANCE OFFER,kilimall,https://www.kilimall.co.ke/listing/10005191405,Anonymous,,,,,0,,,,,,,pending
r0000220,Refurbished Hp ProBook 645 G4 ryzen 3 7TH GEN 2.5GHz | 8GB RAM | 256GB SSD |14inch HD screen Display Refurbished Hp Laptop Computer | Notebook,kilimall,https://www.kilimall.co.ke/listing/1001731565-Refurbished-Hp-ProBook-645-G4-ryzen-3-7TH-GEN-25GHz-8GB-RAM-256GB-SSD-14inch-HD-screen-Display-Refurbished-Hp-Laptop-Computer-Notebook,Anonymous,,,,,0,,,,,,,pending
r0000221,"I like it. &quot;I absolutely love my new headphones from Jumia! The sound quality is phenomenal – super crisp and rich bass. They're incredibly comfortable for long use and have a sleek, durable design. Amazing battery life and easy to connect, they offer excellent value for the price. Highly recommend!",jumia,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-black-312876048.html,Micknary,29-10-2025,5 out of 5,,,0,,,,,,,pending
r0000222,Best price for Refurbished ThinkPad Yoga 11e Touch Screen x360 Intel Celeron 4GB Ram 128GB SSD 11.6 inches Laptop Color-Black 1001773856,kilimall,https://www.kilimall.co.ke/listing/1001773856-Refurbished-ThinkPad-Yoga-11e-Touch-Screen-x360-Intel-Celeron-4GB-Ram-128GB-SSD-116-inches-Laptop,Anonymous,,,,,0,,,,,,,pending
r0000223,Best price for Special Offer Refurbished Lenovo ThinkPad T470s Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD 14&#x27;&#x27; Inch Refurbished Laptops Windows 10 pro and Microsoft Office Installed Computer Notebook Color-Black 1001712071,kilimall,https://www.kilimall.co.ke/listing/1001712071-Special-Offer-Refurbished-Lenovo-ThinkPad-T470s-Laptop-Intel-Core-i5-7th-Gen-8GB-RAM-256GB-SSD-14-Inch-Refurbished-Laptops-Windows-10-pro-and-Microsoft-Office-Installed-Computer-Notebook,Anonymous,,,,,0,,,,,,,pending
r0000224,This kettle changed my life!!! best-selling. worth every penny. Order today!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000225,"Amaze 3 burner table top cooker. AMAZE is a leading manufacturer of electronic home appliances. Their products are affordable, innovative and durable. For every household and kitchen need.",kilimall,https://www.kilimall.co.ke/listing/1001774384-Amaze-3-burner-table-top-cooker-AMAZE-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,Anonymous,,,,,0,,,,,,,pending
r0000226,"Best price for LIMITED MEGA DEALS🔥🔥 !!! CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C Color-White 1001582808",kilimall,https://www.kilimall.co.ke/listing/1001582808-CALUS-C16-Pro-Max-64GB-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000227,"Perfect earbuds 10/10!!! add-to-cart, cutting edge, and super fast delivery!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000228,This bag changed my life!!! order today. cheapest. Order today!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000229,Worth the price.. It can charge my phone very first more than twice,jumia,https://www.jumia.co.ke/vic-20000mah-power-banks-portable-charger-ultra-light-battery-pack-black-247696732.html,Hammaton,05-03-2026,4 out of 5,,,0,,,,,,,pending
r0000230,I like it. It's good and great it's a real stuff ????,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200mah-black-earpods-led-watch-power-bank-323751998.html,Kevin,02-03-2026,4 out of 5,,,0,,,,,,,pending
r0000231,Exactly what i ordered. A good phone arrived in good time.Works perfectly,jumia,https://www.jumia.co.ke/itel-it2165-wireless-fm-torch-1000mah-dual-sim-phone-blue-326602975.html,MIKE MWANGI,26-01-2026,5 out of 5,,,0,,,,,,,pending
r0000232,Best Of All Time. This Buds are a definition of good engineering and tuning. Kudos to whoever came up with this buds. Try them and you'll thank me later buddy. Sound quality is on apple level and more but with itel price ✌❤,jumia,https://www.jumia.co.ke/itel-tws-budsplay-earbuds-4-mic-enc-calls-45ms-ultra-low-latency-360-degree-super-bass-technology-gaming-mode-co-branded-boomplay-321599461.html,Arika,23-12-2025,5 out of 5,,,0,,,,,,,pending
r0000233,REFURBISHED Fujitsu Lifebook U938/937B Laptop Intel Core i5 8th Gen - 8GB RAM 128GB SSD 13.3” Full HD Display Windows 10 Lightweight Business Notebook Laptop,kilimall,https://www.kilimall.co.ke/listing/1001117131-FUJITSU-Lifebook-U939-Laptop,Anonymous,,,,,0,,,,,,,pending
r0000234,its efficient. It's a nice product,jumia,https://www.jumia.co.ke/richripple-sports-bluetooth-into-the-ear-neck-hanging-type-running-stereo-large-capacity-wireless-earphone-179381069.html,Esther wanjiru,05-03-2026,5 out of 5,,,0,,,,,,,pending
r0000235,I like it.. I like the phone plus extra gifts,jumia,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-display-4gb-ram-64gb-rom-dual-sim-50mp-camera-5000mah-bluefree-gifts-306245903.html,Samson,26-01-2026,5 out of 5,,,0,,,,,,,pending
r0000236,I love it. Working effectively just what I ordered,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,Kim,02-03-2026,4 out of 5,,,0,,,,,,,pending
r0000237,improvisation. The fingerprint ???? should be on the screen,jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-up-to-8gb-ram-128gb-rom-dual-sim-50mp-5200-mah-led-watch-powerbank-airpods-325541835.html,Kevine,26-01-2026,4 out of 5,,,0,,,,,,,pending
r0000238,"Good. Overall works well,keeps charge",jumia,https://www.jumia.co.ke/oraimo-watch-nova-2-2.01-amoled-screen-smart-watch-325730826.html,Rose,26-02-2026,5 out of 5,,,0,,,,,,,pending
r0000239,Don't like it. Can't talk with someone on call,jumia,https://www.jumia.co.ke/generic-g03-neckband-wireless-bluetooth-in-ear-sports-earphone-headset-169371598.html,VIKE,02-03-2026,5 out of 5,,,0,,,,,,,pending
r0000240,A solid phone. Keeps power for 2 weeks on standby,jumia,https://www.jumia.co.ke/simi-s240-feature-phone-2.4inch-dual-sim-card-2500mah-325418761.html,James,04-02-2026,5 out of 5,,,0,,,,,,,pending
r0000241,* Solar backup &amp; inverters,kilimall,https://www.kilimall.co.ke/listing/1001663098-Haier-Vestwoods-Lithium-Battery-for-Home-Appliances,Anonymous,,,,,0,,,,,,,pending
r0000242,"Best price for 【Limited Offer】Euroken EK-26LC24T2 24&quot; Inch With CAST TV function Full Screen Display Television Ac&#x2F;dc Digital Led Tv With Inbuilt Decoder For Local Channels Wide Color Enhancer, Usb Hdmi Ports Size-24 inch 1001097629",kilimall,https://www.kilimall.co.ke/listing/1001097629-EUROKEN-EK26LC24T2-24-LED-TV,Anonymous,,,,,0,,,,,,,pending
r0000243,"Love them all. The phone is amazing, all specs are accurate and works seamlessly",jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-128gb-4gb-ram-dual-sim-5000mah-black-free-gifts-325377699.html,Peter,04-03-2026,5 out of 5,,,0,,,,,,,pending
r0000244,50/50. The product sound is top notch! ✨,jumia,https://www.jumia.co.ke/itel-tws-budsfire-super-bass-earpods-6-hours-battery-life-bt-version-5.3-type-c-charging-10m-wireless-range-touch-control-silver-275345104.html,Anonymous,,4 out of 5,,,0,,,,,,,pending
r0000245,Loving the color. It is exactly what I ordered,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-4gb-ram-128gb-rom-6.7-android-145000mah-light-gray-296934715.html,Doreen,05-03-2026,5 out of 5,,,0,,,,,,,pending
r0000246,XIAOMI Redmi 14C 128GB Storage Up to 8GB Ram 50MP AI Dual Camera Immersive 6.88&quot; HD+ Display Up to 120Hz Refresh Rate Dual Sim 5160mAh Type Battery Elegant Glass Back Cover Smart Phone,kilimall,https://www.kilimall.co.ke/listing/1000332494-XIAOMI-Redmi-14C-128GB-Storage-Up-to-8GB-Ram-50MP-AI-Dual-Camera-Immersive-688-HD-Display-Up-to-120Hz-Refresh-Rate-Dual-Sim-5160mAh-Type-Battery-Elegant-Glass-Back-Cover-Smart-Phone,Anonymous,,,,,0,,,,,,,pending
r0000247,"Best price for Baby Fruit Feeder &amp; Silicone Pacifier Set | BPA-Free, Food-Grade for Safe Sucking &amp; Teething Relief | All-in-One Feeder Soother for 0-3 Years Color-Brown 1001697831",kilimall,https://www.kilimall.co.ke/listing/10005136618-Baby-Fruit-Feeder-Silicone-Pacifier-Set-BPAFree-FoodGrade-for-Safe-Sucking-Teething-Relief-AllinOne-Feeder-Soother-for-03-Years-Brown,Anonymous,,,,,0,,,,,,,pending
r0000248,Tecno Spark 40 AI 128GB + 8GB(4+4) 6.67&#39;&#39; Screen 50MP Main Camera 8MP Front Camera 45W Super Charging Fingerprint Infrared Remote Control Free Cover IP64 Waterproof Smart Phones,kilimall,https://www.kilimall.co.ke/listing/1001347735-TECNO-Spark-40-AI-Smartphone,Anonymous,,,,,0,,,,,,,pending
r0000249,This kettle changed my life!!! money back. limited stock. Order today!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000250,I love it. The Battery and display is insane ????,jumia,https://www.jumia.co.ke/itel-smartwatch-lux-l1-up-to-30-days-battery-life2.01-hd-screen-ip68-waterproof-600mah-big-battery-isw-l1-black-313073763.html,Lambui,10-02-2026,5 out of 5,,,0,,,,,,,pending
r0000251,Electric Foldable Washing Machine 7.5Kg Compact Portable Laundry Washer Efficient Home Appliance for Small Apartments Dorms and Travel,kilimall,https://www.kilimall.co.ke/listing/1001538140-Portable-Washers-Electric-75Kg-Folding-Washer,Anonymous,,,,,0,,,,,,,pending
r0000252,"Like it. Nice and perfect, I trust you people",jumia,https://www.jumia.co.ke/tecno-spark-40-pro-6.78-128gb-8gb-ram-8gb-extended-dual-sim-5200mah-ink-black-1yr-wrty-326843468.html,kahindi,02-03-2026,5 out of 5,,,0,,,,,,,pending
r0000253,"【Limited Offer】Euroken EK-26LC24T2 24&quot; Inch With CAST TV function Full Screen Display Television Ac/dc Digital Led Tv With Inbuilt Decoder For Local Channels Wide Color Enhancer, Usb Hdmi Ports",kilimall,https://www.kilimall.co.ke/listing/1001097629-EUROKEN-EK26LC24T2-24-LED-TV,Anonymous,,,,,0,,,,,,,pending
r0000254,Colorful LED Lamp Electric Kettle 2L Kitchen Home Appliance BPA Free Interior Safe Material Kettle,kilimall,https://www.kilimall.co.ke/listing/1001778454-Colorful-LED-Lamp-Electric-Kettle-2L-Kitchen-Home-Appliance-BPA-Free-Interior-Safe-Material-Kettle,Anonymous,,,,,0,,,,,,,pending
r0000255,"Good,. It a good buy, the case is not leather. It's working well",jumia,https://www.jumia.co.ke/general-zpl-adults-tablet-10.1-12gb-512gb-10000mah-android-14-sim-24mp-48mp-22w-flash-charge-mtk-6771-120hz-a-gps-with-mouse-keyboard-and-leather-case-black-312795206.html,Samuel,16-02-2026,3 out of 5,,,0,,,,,,,pending
r0000256,Unbeatable laptop! genuine! best seller! Five stars!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000257,Not bad. Working well though never received earphones,jumia,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-black-1yr-wrty-325385282.html,John,27-02-2026,3 out of 5,,,0,,,,,,,pending
r0000258,"Best price for NEW ARRIVAL CORN C16 PRO MAX 6.6&quot; STORAGE ROM 64GB RAM 5GB STRONG BATTERY 5000 mAh DOUBLE SIM CARD SMART PHONE ON OFFER FINGERPRINT FACE UNLOCK,8MP SEILFE 13MP TYPE-C CHARGER Phone Smart Phone Color-Black Storage-64gb +5gb 1001172769",kilimall,https://www.kilimall.co.ke/listing/1001172769-NEW-ARRIVAL-CORN-C16-PRO-MAX-66-STORAGE-ROM-64GB-RAM-5GB-STRONG-BATTERY-5000-mAh-DOUBLE-SIM-CARD-SMART-PHONE-ON-OFFER-FINGERPRINT-FACE-UNLOCK8MP-SEILFE-13MP-TYPEC-CHARGER-Phone-Smart-Phone,Anonymous,,,,,0,,,,,,,pending
r0000259,"Fridge &amp; TV Guard(13 Amps) Amp Power Protection for TVs, Refrigerators, and Home Appliances",kilimall,https://www.kilimall.co.ke/listing/1001801207-Fridge-TV-Guard13-Amps-Amp-Power-Protection-for-TVs-Refrigerators-and-Home-Appliances,Anonymous,,,,,0,,,,,,,pending
r0000260,Best price for REFURBISHED Fujitsu Lifebook U938&#x2F;937B Laptop Intel Core i5 8th Gen - 8GB RAM 128GB SSD 13.3” Full HD Display Windows 10 Lightweight Business Notebook Laptop Color-Black 1001117131,kilimall,https://www.kilimall.co.ke/listing/1001117131-FUJITSU-Lifebook-U939-Laptop,Anonymous,,,,,0,,,,,,,pending
r0000261,Best price for 6 Pcs Official Men Shirts Cotton Long Sleeve HIGH QUALITY OFFICIAL SHHIRTS STOCK CLEARANCE OFFER Color-as in picture Size-L 1001707224,kilimall,https://www.kilimall.co.ke/listing/10005191405,Anonymous,,,,,0,,,,,,,pending
r0000262,AMAZING speaker!!! must-have and next level! Buy now and thank me later!!!,synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000263,Refurbished FUJITSU U938 Laptop Core i5 7th Generation 2.75 GHz 8 GB RAM 256GB SSD 13.3 inch Full HD Display Ultra-Light 22 lbs Windows 10 Pro HDMI USB Ethernet ports,kilimall,https://www.kilimall.co.ke/listing/1001176799-Refurbished-FUJITSU-U938-Laptop-Core-i5-7th-Generation-275-GHz-8-GB-RAM-256GB-SSD-133-inch-Full-HD-Display-UltraLight-22-lbs-Windows-10-Pro-HDMI-USB-Ethernet-ports,Anonymous,,,,,0,,,,,,,pending
r0000264,"gifts fake. Though the gifts are fake,the phone is good",jumia,https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-50mp-5200mah-with-free-gifts-airpods-led-watch-powerbank-for-you-titanium-grey-323688387.html,Zipporah,06-03-2026,5 out of 5,,,0,,,,,,,pending
r0000265,"BEST IN MARKET🎇SILVER CREST New Germany Commercial Heavy Duty Blender 2 in 1 Blender 6500Watts🎀Silvercrest offers affordable‎‎,‎‎ quality‎‎,‎‎ energy‎‎-efficient home appliances ‎‎for various uses a",kilimall,https://www.kilimall.co.ke/listing/1001526334-Silvercrest-6500W-Blender-Countertop,Anonymous,,,,,0,,,,,,,pending
r0000266,"Best price for Itel A90 128GB+12(4+8)GB RAM 6.6“ 90HZ Display Phone Dual SIM 4G Network 13MP Camera Fingerprint Unlock 15W 5000 mAh Battery Android 14 Smart Phones+ FREE GIFTS(WATCH,POWERBANK ,SPEAKER +EARPODS) Color-space titunium Storage-128GB + 12GB (4+8)GB 1001758698",kilimall,https://www.kilimall.co.ke/listing/1001758698-Itel-A90-128GB1248GB-RAM-66-90HZ-Display-Phone-Dual-SIM-4G-Network-13MP-Camera-Fingerprint-Unlock-15W-5000-mAh-Battery-Android-14-Smart-Phones-FREE-GIFTSWATCHPOWERBANK-SPEAKER-EARPODS,Anonymous,,,,,0,,,,,,,pending
r0000267,Good phone. Great phone generally. Worth the price,jumia,https://www.jumia.co.ke/poco-c85-6.9-256gb-8gb-ram-dual-sim-6000mah-4g-black-25-months-warranty-325669322.html,PWK,09-02-2026,5 out of 5,,,0,,,,,,,pending
r0000268,The watch has no charger. The watch was garbage and it didn't have any charger,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-6.7-hd-4gb-ram-128gb-dual-sim-50mp-5000mah-black-free-gifts-airpods-smart-watch-powerbank-297282814.html,Beatrice,02-03-2026,1 out of 5,,,0,,,,,,,pending
r0000269,[NEW ARRIVAL!!] TECNO SPARK 40 Pro 128GB +16(8+8GB) 6.78&quot; 120Hz Phone Dynamic Port 50MP Stereo Speaker 5200mAh 45W Type-C Dual SIM 4G Under Display Fingerprint SPARK 40 Pro Plus IP64 Smart Phones,kilimall,https://www.kilimall.co.ke/listing/1001511971-TECNO-SPARK-40-Pro-Smart-Phone,Anonymous,,,,,0,,,,,,,pending
r0000270,50/50. they have good sound for the price but if you have big/sensitive ears they may not be the best fit,jumia,https://www.jumia.co.ke/oraimo-boompop-lite-enc-over-ear-wireless-headphones-gold-312876056.html,Anonymous,,3 out of 5,,,0,,,,,,,pending
r0000271,TOSHIBA R63 Refurbished Ultra-Slim Laptop Intel Core i5 7th Gen 8GB RAM 256GB SSD Affordable Performance &amp; Portability 13.3 INCH HD display Laptop windows 11 OS good for Business and student laptop,kilimall,https://www.kilimall.co.ke/listing/1001023450-TOSHIBA-R63-i5-Laptop-133,Anonymous,,,,,0,,,,,,,pending
r0000272,"Best shoe ever, add-to-cart. excellent. Don't miss this deal!!!",synthetic,,synthetic_generator,,,,,1,,,,,,,pending
r0000273,Its superb.. The item has all the features i was looking for,jumia,https://www.jumia.co.ke/samsung-galaxy-a16-4gb-ram-128gb-rom-6.7-android-145000mah-light-gray-296934715.html,Stephen,04-03-2026,5 out of 5,,,0,,,,,,,pending
r0000274,"Best price for Fridge &amp; TV Guard(13 Amps) Amp Power Protection for TVs, Refrigerators, and Home Appliances Size-13amps 1001801207",kilimall,https://www.kilimall.co.ke/listing/1001801207-Fridge-TV-Guard13-Amps-Amp-Power-Protection-for-TVs-Refrigerators-and-Home-Appliances,Anonymous,,,,,0,,,,,,,pending
r0000275,"AILYONS 2 L Electric Kettle + FREE 4 WAY SOCKET EXTENSION CABLE – Coil-Less Water Heater &amp; Boiler Jug, Fast Boil, Stainless Steel, Durable &amp; Convenient Home Appliance Set Power King Ailyon",kilimall,https://www.kilimall.co.ke/listing/1001790001-AILYONS-2-L-Electric-Kettle-FREE-4-WAY-SOCKET-EXTENSION-CABLE-CoilLess-Water-Heater-Boiler-Jug-Fast-Boil-Stainless-Steel-Durable-Convenient-Home-Appliance-Set-Power-King-Ailyon,Anonymous,,,,,0,,,,,,,pending
